name,category,cuisine,address,lat,lon,website,phone,opening_hours,takeaway,wheelchair
Liu Chengdu Weidao,restaurant,noodle;chinese,"Kronenstraße 72, 10117 Berlin",52.5111972,13.38759,https://chengduweidao.de/,+49 178 6684572,"Mo-Fr 11:30-15:00, We-Fr 17:00-19:30",,no
Dawat,restaurant,indian,"Celsiusstraße 56, 12207 Berlin",52.4118881,13.3129557,,,11:00-00:00,,
Compass Bar Berlin,bar,,,52.5075103,13.4713018,,,,,
Taste of Samarkand,restaurant,,Oranienstraße 187,52.5005579,13.421564,,,,,
Ngon,restaurant,vietnamese,"Rathausstraße 23, 10178 Berlin",52.5173379,13.4052915,https://www.ngonberlin.de/,,Mo-Th 17:00-24:00; Fr-Su 12:00-24:00,,yes
Fugger Imbiss,restaurant,,"Martin-Luther-Straße 12, 10777 Berlin",52.4986002,13.3457431,,,,,
Yasmin,restaurant,arab,,52.5400506,13.3529706,,,,,
Superfoods & Organic Liquids,cafe,,,52.5021921,13.316642,https://www.superfoodsberlin.com/store-berlin,,"Mo-Fr 07:30-19:00; Sa 09:00-19:00; Su,PH 10:00-18:00",,
Times Bar,bar,,"Fasanenstraße 10, 10623",52.505977,13.327695,https://www.hotel-savoy.com/times-bar-berlin/,+4930311030,"Mo-Sa 11:00-02:00, Su 12:00-00:00",,yes
Koriat Kuchenmanufaktur,cafe,,Brunhildstraße 3,52.4863699,13.3626542,,,Mo-Tu off; We-Fr 09:00-18:00; Sa-Su 09:30-18:00,yes,no
Vietland,restaurant,asian,"Holteistraße 13, 10245 Berlin",52.5081997,13.4660958,https://vietland.de/,,Mo-Su 11:30-23:00,,yes
Gogi Haus,restaurant,korean,"Skalitzer Straße 81, 10997 Berlin",52.5006966,13.4391167,,,"Mo-Fr 12:00-23:00; Sa,Su 13:00-23:00",,
Ursprung,restaurant,regional,,52.5182344,13.3887515,https://www.ursprung-berlin.com/,+493020251017,Mo-Sa 11:00-19:00,,yes
FUN Café Bar,cafe,,,52.5976078,13.3555367,,,Mo-Su 08:00-24:00,,yes
Domian,restaurant,asian;sushi,"Torweg 148, 13591 Berlin",52.5406266,13.1319314,,,10:00-22:00,,
MINI,bar,,"Urbanstraße 126, 10967 Berlin",52.4912543,13.4159154,https://www.minicultbistro.de/,+49 30 22465723,We-Sa 17:00-23:00,,
Paolo Pinkel,restaurant,chinese;cypriot;peruvian,"Karl-Marx-Straße 55, 12043 Berlin",52.4831799,13.4317283,https://paolopinkel.berlin/,,Mo-Su 18:00-23:00+,,no
Torten Träume,cafe,cake,"Residenzstraße 108, 13409 Berlin",52.5635819,13.3651864,,,Mo-Sa 09:00-18:00; Su 10:00-18:00; Nov-Mar Mo-Sa 09:00-17:00; Su 10:00-17:00,,yes
Kral Simit,cafe,,"Residenzstraße 108, 13409 Berlin",52.5636697,13.3650798,,,,,
Lucky Sushi,restaurant,sushi,"Mariendorfer Damm 410, 12107 Berlin",52.4184284,13.3985955,,+49 30 74079389,Tu-Su 12:00-22:00; Mo closed,yes,no
Mavericks,restaurant,,"Landsberger Allee 106,  Berlin",52.5285274,13.4575012,,,"Mo-Su,PH 12:00-23:00",,
Hanabi,restaurant,japanese,"Rudower Straße 156A, 12351 Berlin",52.4327518,13.4720827,,,"Mo-Su 12:00-22:00; Mo,Tu off",yes,limited
Mömax-Restaurant,restaurant,regional,"Schnellerstraße 132-136, 12439 Berlin",52.4593621,13.5083407,,,Mo-Sa 10:00-18:00,,yes
nisk,cafe,,,52.492327,13.378074,,,"Mo-Fr 08:00-18:00; PH,Su 09:00-18:00",,yes
Cafe Beykoz,cafe,,,52.5529701,13.3805058,,,,,
X Café Bar,cafe,,,52.5572357,13.3772533,,,,,no
Kantine,restaurant,regional;cake;salad,,52.5505098,13.3699399,,,Mo-Fr 12:00-14:30,,yes
YiLa Nudel,restaurant,chinese,"Liegnitzer Straße 30, 10999 Berlin",52.493873,13.4352644,,,,,
The Visit,cafe,,"Goltzstraße 39, 10781 Berlin",52.4929032,13.3533462,https://visit-coffee.com,+49 30 20837962,Mo-Fr 08:00-19:00; Sa-Su 09:00-19:00,,no
Lina & Liana,restaurant,pizza,"Regattastraße 36, 12527 Berlin",52.4248059,13.5747571,,,,,
Kaffee Küche,cafe,coffee_shop,"Hansastraße 145, 13088 Berlin",52.5498861,13.474581,,,"Mo, We-Sa 09:00-19:00; Su 10:00-18:00; Tu off",yes,yes
Thai Lotus,restaurant,thai,"Hansastraße 69, 13088 Berlin",52.5498058,13.4744744,,,Tu-Su 11:00-21:00,,yes
Simply Asia,restaurant,asian,"Bölschestraße 121, 12587 Berlin",52.4492921,13.6242468,,+493043059908,Mo-Su 12:00-22:00,,no
Kaffee Liebig,restaurant,german,"Regattastraße 158, 12527 Berlin",52.4152967,13.5820734,,,Tu-Fr 11:30-20:00; Sa-Su 12:00-20:00,,no
Le Due Famiglie,restaurant,italian,"Jüdenstraße 28, 13597 Berlin",52.5382699,13.2031088,,,,,no
% Arabica,cafe,coffee_shop,"Reichenberger Straße 36, 10999 Berlin",52.4970613,13.4234152,https://arabica.coffee/en/location/arabica-berlin-kreuzberg/,,"Mo-Fr 08:00-18:00, Sa-Su 10:00-18:00",yes,no
Cheers Kiez Pizza,restaurant,pizza,"Choriner Straße 37, 10435 Berlin",52.5367167,13.4107577,https://www.cheerskiezpizza.com,,"Mo-Fr 17:00-22:00; Sa,Su 13:00-22:00",,
Baraka,bar,,,52.5644871,13.3777744,,,,,no
Sönmez Baklava,cafe,,,52.5267496,13.3371816,https://soenmez-baklava.de,+49 30 54614441,Mo-Fr 08:00-22:00; Sa 09:00-22:00; Su 10:00-22:00,,yes
19grams Schlesi,cafe,coffee_shop,"Schlesische Straße 38, 10997 Berlin",52.4998466,13.4446784,https://19grams.coffee/pages/19grams-schlesi,,"Mo-Fr 08:00-18:00, Sa-Su 10:00-18:00",yes,no
Zweitausend,cafe,coffee_shop,"Lobeckstraße 30-35, 10969 Berlin",52.5031274,13.4076703,http://zweitausendberlin.de,,"Mo-Fr 10:00-18:00, Sa-Su 10:00-16:00",,no
MontRaw,restaurant,mediterranean,"Torstraße 189, 10115 Berlin",52.5284246,13.3925998,https://montraw.com/,+49 30 2578 2707,Tu-Su 18:00-23:00,,
Kantine Malmöer Straße,restaurant,,,52.5505799,13.4029953,https://www.bsr.de/betriebsgastronomie-25511.php?currRCLocation=079b0531-7a76-43de-a8cc-ac43d555342d&view=list,,Mo-Fr 05:00-07:30,,
Porta Nova Berlin,restaurant,,"Steglitzer Damm 1, 12169 Berlin",52.4514865,13.3357461,,,Mo-Su 12:00-23:00,,
Phoenix China Restaurant,restaurant,chinese,"Greifswalder Straße 90, 10409 Berlin",52.5433177,13.4420553,http://www.restaurant-phoenix.com/,,"Mo-Su,PH 12:00-23:00",,yes
Café Lycke Lunch,cafe,,"Luckenwalder Straße 15, 10963 Berlin",52.5000702,13.376532,,,Mo-Fr 09:00-18:00; Sa 10:00-17:00,,
Fabelei,bar,,"Kyffhäuserstraße 21, 10781 Berlin",52.4935533,13.3520538,,,Tu-Sa 17:00-01:00; Su 17:00-23:45; Mo off,,no
Solide,cafe,coffee_shop;german,,52.5510599,13.4105748,https://www.solide-berlin.de,,"We-Fr 15:00-00:00; Sa, Su 12:00-00:00",,limited
Hieu Ha,restaurant,asian,"Siemensstraße 40, 12247 Berlin",52.4403354,13.3274053,,,Mo-Su 12:00-22:00,,no
Break Bar & Lounge,bar,,"Freiheit 12, 12555 Berlin",52.4478812,13.57847,,+49 170 2460696,"Mo-Th 15:00-23:00, Fr-Sa 14:00-01:00, Su 14:00-23:00",,limited
Kisso,restaurant,japanese,"Rheinstraße 44, 12161 Berlin",52.4660007,13.3298641,https://www.kisso-sushi.de/,+49 30 85757885,"Mo-Su,PH 12:00-23:00",,
Café Lu,cafe,coffee_shop,"Wiener Straße 63, 10999 Berlin",52.4983149,13.4301104,,,Mo-Fr 08:00-20:00; Sa-Su 09:00-20:00,,limited
Coffeebar HU Mensa Nord,cafe,,"Hannoversche Straße 7, 10115 Berlin",52.5282425,13.3815953,https://www.stw.berlin/mensen/coffeebar-hu-in-der-mensa-nord.html,,Mo-Fr 11:30-14:00,,yes
Coffeebar,cafe,,"Rudower Chaussee 25, 12489 Berlin",52.4294073,13.530074,,,Mo-Fr 09:00-15:00,,yes
Coffeebar der Mensa HWR Badensche Straße,cafe,,"Badensche Straße 52, 10825 Berlin",52.4854566,13.3381977,https://www.stw.berlin/mensen/coffeebar-hwr-badensche-strasse.html,,Mo-Fr 10:00-16:00,,yes
Coffeebar,cafe,,"Hardenbergstraße 34, 10623 Berlin",52.5100043,13.3259726,,,Mo-Fr 11:30-16:30,,no
Azzam,restaurant,arab,"Sonnenallee 54, 12045 Berlin",52.4849807,13.4328355,restaurant-azzam@hotmail.com,+49 30 30131541,"Mo, Su 08:00-00:00; Tu-Sa 08:30-00:00",,no
Town Mouse,cafe,coffee_shop,"Marienburger Straße 5, 10405 Berlin",52.534948,13.4235264,,,Mo-Fr 08:00-18:00; Sa-Su 09:00-18:00,,limited
N/A,restaurant,german,,52.5482032,13.3753222,,+49 30 4622690,Mo-Fr 11:00-14:30,,designated
duke bar,bar,,"Freiheit 15, 12555 Berlin",52.447804,13.5769322,https://freiheit15.com,,Mo-Sa 10:00-23:00,,
Vietbowl,restaurant,vietnamese,"Kaiserdamm 6, 14057 Berlin",52.51094,13.2925818,,,,,
Pizza Miranda,restaurant,pizza;burger;pasta,,52.5518684,13.4145529,,,,,limited
Haferkater,cafe,porridge,"Eberswalder Straße 26, 10437 Berlin",52.5412546,13.4112914,,,"Mo-Fr 08:00-16:00; Sa,Su 08:00-17:00",,yes
Das Caro,bar,,"Caroline-Michaelis-Straße 1, 10115 Berlin",52.531471,13.3857245,,,Mo-Sa 16:30+,,
Bistro Hexenhaus,cafe,bistro,"Brebacher Weg 15, 12683 Berlin",52.5145039,13.5668439,https://www.bistro-hexenhaus.de/,,Mo-Fr 11:00-17:30; PH off,,
Ki Kuriya,restaurant,japanese;sushi;asian,"Hufelandstraße 14, 10407 Berlin",52.532037,13.4312931,http://ki-restaurant.berlin/,,12:00-22:00,,yes
Bear Burger,restaurant,american;burger;fries,"Greifswalder Straße 215, 10405 Berlin",52.5315773,13.4272249,https://bear-burger.eatbu.com/,,Mo-Su 11:30-23:30,,limited
[B],bar,,Marktstraße 7,52.5045098,13.4721286,,,"""nach Vereinbarung""",,no
Studio Lunch,restaurant,,,52.4299778,13.5418947,,,,,
Meet Saigon,restaurant,vietnamese,"Franz-Ehrlich-Straße 5, 12489 Berlin",52.4337842,13.5402305,https://www.meet-saigon.berlin/,+49 30 25327967,"Mo-Th 11:00-21:00; Fr 11:00-22:00; Sa,Su 12:00-22:00",,
Restaurant Kleens Bar,bar,,"Tile-Brügge-Weg 25, 13509 Berlin",52.5915845,13.2914723,,,,,
Mezze Bar MontRaw,restaurant,,"Straßburger Straße 33, 10405 Berlin",52.5319361,13.4157898,,,Tu-Sa 16:00-22:00,,yes
Malia Cocktail Bar,bar,,"Karl-Marx-Straße 191, 12055 Berlin",52.4731385,13.4411487,,,,,
Alhayba,bar,,"Karl-Marx-Straße 195, 12055 Berlin",52.4728261,13.4412722,,,,,yes
Café Fairouz,cafe,,"Karl-Marx-Straße 196, 12055 Berlin",52.4727781,13.4408825,,,,,
Café Kulis,bar,,"Karl-Marx-Straße 198, 12055 Berlin",52.4725676,13.4409114,,,,,
Tre Amici,restaurant,italian,"Neptunstraße 30, 13409 Berlin",52.5622824,13.373601,,+49 30 49913816,"Tu-Sa 14:00-22:00; Su,PH 13:00-22:00; Mo off",,no
Rabu,cafe,,,52.4548251,13.6280042,,,"PH,Mo-Su 18:00-03:00",,
betahaus Cafe,cafe,,,52.506653,13.3915625,https://www.betahaus.com/spaces-berlin/cafe,,Mo-Fr 9:00-14:30,,yes
Wald Café,cafe,,,52.5280016,13.3309729,,,Mo-Su 09:00-18:00,,limited
Umami,restaurant,asian,"Sonntagstraße 8, 10245 Berlin",52.5056241,13.466642,,,Mo-Su 12:00-24:00,,yes
Tortillería Mexa,restaurant,mexican,"Boxhagener Straße 50, 10245 Berlin",52.5083282,13.4664074,http://tortilleria-mexa.com/,Phone          +49 30 32590479,"Mo-Th 16:30-22:00; Fr,Sa 13:30-22:00; Su 12:30-20:00",,no
Katyusha,restaurant,siberian,"Neue Bahnhofstraße 23, 10245 Berlin",52.5071287,13.4709398,,,Tu-Su 17:00-22:00,,no
my deli love,cafe,sandwich,"Lützowstraße 46, 10785 Berlin",52.5049281,13.3566973,https://www.mydelilove.de/,+49 30 28420424,Mo-Fr 08:00-17:00,,
Maison Dang,restaurant,vietnamese,Tucholskystraße 34,52.5262826,13.3938089,,+491629377777,,,
Rotbohnen,restaurant,chinese,"Boxhagener Straße 55, 10245 Berlin",52.5075952,13.467407,,,,,
Prism,restaurant,levantine;european,"Fritschestraße 48, 10627 Berlin",52.5070849,13.3007937,https://www.prismberlin.de/,+49 30 54710861,Tu-Sa 18:00-00:00,,
Bebeq Xalcatraz,bar,,"Karl-Marx-Straße 170, 12043 Berlin",52.4748329,13.4397725,,,,,
Jemenitisches Restaurant,restaurant,yemenese,"Karl-Marx-Straße 172, 12043 Berlin",52.4746225,13.4398816,,,Mo-Su 13:00-23:00,,limited
Sushi For Life,restaurant,sushi,"Bismarckstraße 69, 10627 Berlin",52.5107993,13.2985345,,,Mo-Th 11:00-22:30; Fr-Su 11:00-23:30,yes,no
Mérida,restaurant,mexican,,52.4444345,13.2947629,https://www.meridarestaurant.de/,+49 30 30323268,,,
Teja,restaurant,indian,"Anton-Saefkow-Platz 12, 10369 Berlin",52.5295367,13.4715069,,,Mo-Su 11:30-23:00,,yes
Kaffee Strudel,cafe,,"Konrad-Wolf-Straße 114, 13055 Berlin",52.5441223,13.4929394,,,Th-Su 09:30-17:00; Mo-We off,,no
Chon Thong,restaurant,thai,"Kantstraße 53, 10627 Berlin",52.506743,13.3086538,https://www.chonthong.com/,,"Mo-Su,PH 12:00-24:00",,no
Balli Restaurant,restaurant,turkish,"Sonnenallee 132,  Berlin",52.4797382,13.4436298,,+49 30 6878764,Mo-Su 09:00-00:00,,no
Holy Coffee,cafe,coffee_shop,"Sonnenallee 132, 12059 Berlin",52.4797702,13.4435529,https://holycoffeeberlin.de/,,"Mo-Fr 07:30-18:00; Sa, Su 09:00-18:00",,no
Loft14,bar,,"Landsberger Allee 106, 10369 Berlin",52.5285246,13.4574432,,,,,
Burger Vision,restaurant,burger,"Ernst-Augustin-Straße 2, 12489 Berlin",52.4336734,13.5416407,,,,yes,
Guo Guo Xiang,restaurant,chinese,"Breitenbachplatz 8, 14195 Berlin",52.467413,13.3084766,https://www.ggx-restaurant.de,+49 30 4373 6698,We-Mo 11:30-22:00,yes,no
East Tokyo Restaurant,restaurant,japanese,"Farmington Avenue 1135, 06037 Berlin",41.6299992,-72.7559941,https://www.easttokyoct.com/,+1-860-828-8808,Tu-Th 11:30-21:00; Fr-Sa 11:30-22:00; Su 11:30-21:00; Mo off,yes,
PEP's,cafe,,"Kirchstraße 1, 12555 Berlin",52.4469487,13.5761396,,,Mo-Fr 08:00-16:30; Sa-Su 09:00-16:30,,no
Fräulein O,cafe,,"Grünstraße 13, 12555 Berlin",52.4450035,13.576966,https://www.cafe-fräulein-o.de,+49 30 23363976,Fr-Mo 13:00-18:00,,no
Pane Vino,restaurant,,"Bölschestraße 26, 12587 Berlin",52.4500559,13.6249023,https://www.restaurant-panevino.de,+493064093555,Mo-Su 12:00-23:00,,limited
Futura Neapolitan Pizza,restaurant,pizza;italian,"Bänschstraße 91, 10247 Berlin",52.5173106,13.4714476,,,Tu-Su 18:00-23:00,yes,limited
Cafe des Schicksals,cafe,turkish,"Gerichtstraße 68, 13347 Berlin",52.5438105,13.3729322,https://cafe-des-schicksals.neocities.org/,+49-178-9252772,Mo-Fr 06:00-15:00,yes,yes
Le Quartier - Bistronomie,restaurant,french;fish;bistro,"Gotenstraße 51, 10829 Berlin",52.4765808,13.3607602,https://le-quartier-bistronomie.de/,,,,
Etzade,restaurant,turkish,"Hermannstraße 120, 12051 Berlin",52.4657234,13.4320971,,,,,yes
Café Le Vent,cafe,coffee_shop;sandwich;bakery;cake,"Köpenicker Straße 44, 10179 Berlin",52.5089644,13.4246022,,+4915776253225,Mo-Fr 08:00-16:30; Sa-Su 10:00-16:00,yes,
Jaliya,cafe,crepe;breakfast;ice_cream,"Kirchhofstraße 17, 12051",52.4696705,13.4388724,,,"Mo-Fr 11:00-22:00; PH,Sa,Su 12:00-22:00",,no
Volk,restaurant,seafood;french,"Brunnenstraße 182, 10119 Berlin",52.5315696,13.3994914,,,Mo-Fr 12:00-23:30; Sa 19:00-00:00,,limited
Rou Vegan,restaurant,asian,"Brunnenstraße 182, 10119 Berlin",52.5316217,13.3994499,,,,,
Mod Coffee,cafe,cake;sandwich;coffee_shop;bagel,"Brunnenstraße 193, 10119",52.5306292,13.4003225,https://modrockers.com/,+493098296677,Mo-Fr 08:00-18:00; Sa 10:00-18:00,yes,yes
Casa Italiana,restaurant,italian,"Bölschestraße 51, 12587 Berlin",52.4536238,13.6253093,https://www.casa-italiana-berlin.de/,+49 65666040,"Mo-Su,PH 12:00-23:00",,limited
Thai-Nippon Sushi-Bar,restaurant,thai;sushi,,52.4098045,13.3815055,,,,yes,yes
Pizzeria il Forno,restaurant,pizza,"Buckower Chaussee 161-162, 12305 Berlin",52.4142216,13.4007156,https://il-forno-berlin.de/,+49 30 74308280,,yes,yes
Pasta Laden,restaurant,pasta,"Langhansstraße 149, 13086 Berlin",52.5487927,13.4495209,http://www.pastaladen.com/,+4930 96068050,We-Fr 10:00-20:00; Mo off; Tu 10:00-16:00,yes,yes
Transformator Frohnau,bar,,"Fürstendamm 40, 13465 Berlin",52.6309488,13.308953,,,Th-Fr 18:00-24:00,,
Zagga Bar,bar,,,52.5066138,13.3011443,,,,,
La Cucina,restaurant,,,52.5066287,13.2967695,,,,,
Coréen,restaurant,korean,,52.5287357,13.3939791,,,Mo-Fr 12:00-22:00; Sa 15:00-22:00; Su 13:00-20:00,,no
Café Dream,cafe,,,52.52101,13.5884786,,,,,yes
Schöneberger Weltlaterne,restaurant,german,"Motzstraße 59, 10777 Berlin",52.4949138,13.3397529,,,We-Su 17:00-24:00,,no
Einstein Kaffee,cafe,coffee_shop,,52.5075445,13.3901143,,,,yes,no
Lagalante,restaurant,italian,"Grunewaldstraße 82, 10823 Berlin",52.489858,13.3545923,,,Tu-Su 18:00-22:30,,yes
Chamelion Coffee,cafe,coffee_shop,"Torfstraße 25, 13353 Berlin",52.5406293,13.3511496,,,Mo-Fr 08:00-17:00; Sa 10:00-16:00,,no
Röstwerk,cafe,coffee_shop;breakfast,"Seelingstraße 32, 14059 Berlin",52.5155479,13.2918727,,+49 30 37447472,"Mo-Fr 09:00-18:00; Sa,Su 10:00-18:00",,yes
Keyta Lounge,bar,,"Turmstraße 52, 10551 Berlin",52.5272698,13.3318248,,,,,no
Café & Bäckerei Sahnebaiser,cafe,,,52.5402584,13.5687006,,,Mo-Fr 06:00-18:00; Sa 07:00-14:00; Su 07:00-17:00,,
Arata,restaurant,sushi;japanese,Torstraße 223,52.5275672,13.3884355,https://arata.eatbu.com/,,"Mo-Fr 11:30-22:00; Sa,Su 17:00-22:00",,no
Phaeton,restaurant,greek,"Charlottenstraße 8, 13156 Berlin",52.5882166,13.4124072,,+49 30 4762380,Tu-Th 15:00-21:00; Fr-Su 12:00-21:00; PH 12:00+,,yes
Louvre,bar,,,52.497753,13.3611748,,,,,
La Piadina,restaurant,italian;mediterranean;pizza,"Mariannenplatz 23, 10997 Berlin",52.5041761,13.4265328,,,"Mo-Sa 12:00-21:00; Su,PH off",yes,limited
Rice Service,restaurant,,"Invalidenstraße 112, 10115 Berlin",52.5305652,13.3835659,,,,,no
260 Grad,bar,,"Mühlenstraße 13, 10243 Berlin",52.5043994,13.4425535,https://www.260gradbar.de,,,,
Cargo Gastronomica,restaurant,italian,,52.5156149,13.4645444,,,Mo-Sa 12:00-22:00; Su 17:00-22:00,,no
N/A,cafe,coffee_shop,,52.5213789,13.4117396,,,,,
tante boukje,cafe,,"Wildenbruchstraße 87, 12045 Berlin",52.4828157,13.4413761,,,,,
Da Michelino,restaurant,italian,"Falkentaler Steig 128, 13465 Berlin",52.6259414,13.2916075,,,,,
Fredericks,bar,,"Lüderitzstraße 10, 13351 Berlin",52.5504348,13.3492218,,,,,no
Nanos,bar,,,-17.5374375,-60.501876,,,,,
Nanos,bar,,,-17.5842951,-60.4176839,,,,,
Nanos,bar,,,-17.5575653,-60.4475179,,,,,
Relax II,cafe,,"Schildhornstraße 71, 12163 Berlin",52.4641376,13.3165393,,,,,
Al Mayas Shisha Bar,bar,,,52.557591,13.3857976,,,,,
Nguyen & Friends,restaurant,vietnamese,"Maybachufer 1, 12047 Berlin",52.4954482,13.4211907,,,Mo-Fr 11:00-00:00; Sa-Su 12:00-00:00,,no
Saigon Alley,restaurant,vietnamese,"Leberstraße 6, 10829 Berlin",52.4854772,13.3613187,https://www.saigon-alley.de/,+49 30 84424795,11:30-22:30,yes,
Tandir,restaurant,turkish,"Hermannstraße 117, 12051 Berlin",52.4662115,13.4318334,,,Mo-Su 08:00-23:00,yes,no
As,bar,,"Ollenhauerstraße 14, 13403 Berlin",52.5666162,13.3292199,,,,,
Manifattura del Gusto,restaurant,pizza;italian,"Rathenaustraße 23, 12459 Berlin",52.4599331,13.5290884,https://manifatturadelgusto.de/,+493054893752,Tu-Su 12:00-22:00; Mo off,,limited
Transfair,cafe,coffee_shop;cake,"Neue Bahnhofstraße 1A, 10245 Berlin",52.5047784,13.4691969,,,Mo-Fr 10:00-17:00,,yes
Grüngut,cafe,international;cake,"Köpenicker Straße 53, 10179 Berlin",52.5093679,13.4232634,,,"Sa,Su off; Mo-Fr 11:00-15:00",,
Café Lama,cafe,Breakfast,"Hohenzollerndamm 7, 10717 Berlin",52.4953001,13.3279119,,,"Mo-Fr 08:00-18:00, Sa-So 10:00-18:00",,
The Alley Wilmersdorf,cafe,bubble_tea,"Wilmersdorfer Straße 115, 10627 Berlin",52.5074146,13.3066573,https://www.thealleygermany.com/,+49 30 31808760,"Mo-Su,PH 12:00-20:00",yes,limited
Plancha,restaurant,steak_house,"Torweg 148, 13591 Berlin",52.5406037,13.1321682,,,11:00-23:00,yes,
Hanoi,restaurant,sushi;vietnamese,"Kantstraße 15, 10623 Berlin",52.5057278,13.3266392,,,Mo-Sa 12:00-22:00; Su 16:00-22:00,,
Dialog Coffee,cafe,,"Kantstraße 39, 10625 Berlin",52.5064815,13.3134984,,,,,no
Esswirtschaft,restaurant,curry,"Rudower Chaussee 39, 12489 Berlin",52.4284293,13.5257157,https://www.forum-esswirtschaft.de/,+49 30 992110300,Mo-Fr 08:00-14:30,,yes
Allan's Breakfast Club,restaurant,breakfast,"Rykestraße 13, 10405 Berlin",52.5365434,13.4208704,,,,,limited
La Miro,restaurant,italian,,52.5622834,13.3532886,,,"Mo-Su,PH 11:00-23:00",,
Bar,bar,,,52.5187432,13.3015715,,,,,yes
Altes Kiezkneipchen,restaurant,,,52.5623969,13.356956,,,,,
Yayla,restaurant,barbecue,"Perleberger Straße 24, 10559",52.532281,13.3498266,,,24/7,,yes
Skål,restaurant,,"Krumme Straße 39, 10627 Berlin",52.5082331,13.3092634,,,Tu-Sa 17:00-23:00,,yes
Malu,cafe,,"Friedrichstraße 41, 10969 Berlin",52.5064762,13.390707,,,,,limited
New-Pacha,bar,,"Schützenstraße 21, 12165 Berlin",52.4525855,13.3215514,,,,,
Haßelbach,cafe,,,52.5106529,13.4375313,,,Mo-Fr 06:00-16:00; Sa 06:00-12:00,,yes
Nam Pan,restaurant,japanese;vietnamese,"Oranienburger Straße 66, 10117 Berlin",52.5250879,13.3916942,https://nampan-restaurant.de/,,"Mo-Su,PH 11:30-24:00",,yes
Ormado Kaffeehaus,cafe,coffee_shop,"Leipziger Platz 12, 10117",52.5106006,13.3824788,http://www.ormado.de,+4917685589190,Mo-Sa 09:00-21:00,,yes
Nepomuk,restaurant,italian,"Grunewaldstraße 6, 12165 Berlin",52.4580091,13.3181695,https://nepomuk.restaurant/,+49 30 55600882,Mo-Sa 11:30-23:00,yes,
Xerima,bar,,,52.4598169,13.3258305,,,,,yes
Don Giovanni IV,restaurant,italian;steak_house,"Wendenschloßstraße 320 A, 12557 Berlin",52.4277956,13.5812196,,,"Mo-Su,PH 11:00-24:00",,yes
beets&roots,restaurant,bowl,"Mauerstraße 76, 10117 Berlin",52.5094463,13.3879255,https://www.beetsandroots.de,,Mo-Fr 11:00-20:00,yes,limited
Rocket + Basil,restaurant,,"Lützowstraße 22, 10785 Berlin",52.5030465,13.3665504,https://www.rocketandbasil.com/,+49 176 61767845,"Tu-Fr 11:30-15:00; Sa,Su 10:00-16:00",,no
Willis,cafe,,"Prenzlauer Allee 183, 10405 Berlin",52.5428064,13.4259392,,,,,limited
Kaibar,restaurant,,"Große Hamburger Straße 32, 10115 Berlin",52.5257146,13.3988543,,,,,
La Trinacria,restaurant,,,52.5692227,13.3514078,,,"Mo,We-Sa 15:00-22:00; Tu off; Su 12:00-22:00",,
REWE voll pflanzlich,restaurant,sushi;japanese,"Warschauer Straße 33, 10243 Berlin",52.5077194,13.4500181,,,Mo-Sa 07:00-23:00,,
Tagesbar,restaurant,italian,"Spilstraße 10, 14195 Berlin",52.4660478,13.3062983,,,Mo-Fr 12:00-22:00; Sa 16:00-22:00,,yes
Grand Tang,restaurant,chinese,"Prenzlauer Allee 204, 10405 Berlin",52.5379361,13.4230952,,,"Tu-Su,PH 12:00-22:00",,limited
Bruschetta Bar Berlin,cafe,italian,,52.4931942,13.4653227,,,,,yes
Sto Steki,restaurant,greek,"Hasenheide 18, 10967 Berlin",52.4877367,13.4199484,,,,,
PieroGo,restaurant,,Königstraße 4a,52.4208825,13.1680712,https://www.pierogo-berlin.de/,+49 1525 3803284,Tu-Su 12:00-20:00,,
Anadolu,cafe,,,52.5313994,13.3440678,,,,,
Café Babette,cafe,,"Am Sudhaus 3, 12053 Berlin",52.4793139,13.4309744,https://www.cafebabette.de/,,We 12:00-20:00; Th-Su 12:00-18:00,,
Café lila lounge,bar,,,52.5244987,13.3487718,,,,,no
Pizza Palast,restaurant,,,52.5244893,13.3488717,,,,,no
Joseph,restaurant,israeli,"Friedrichstraße 113, 10117 Berlin",52.5259096,13.3875602,,,Mo-Fr 12:00-21:00; Sa-Su 13:00-21:00,,limited
Adana Grillhaus,restaurant,,,52.4991425,13.3075272,,,,,no
Starbucks,cafe,coffee_shop,"Joachimsthaler Straße 1-4, 10623 Berlin",52.5057007,13.3316262,,+49 30 88720695,Mo-Th 07:30-20:30; Fr 08:00-21:00; Sa 09:00-21:00; Su 10:30-20:00,yes,
Exclusive Coffee,cafe,,,52.4778193,13.2810727,,,,,
Tous les jours,cafe,,"Regattastraße 35, 12527 Berlin",52.4249221,13.5751213,,,Mo-Fr 07:00-21:00; Sa-Su 08:00-21:00,yes,yes
Gokan,restaurant,korean,"Leberstraße 9, 10829 Berlin",52.4851453,13.3616307,,,"Mo-Fr 12:00-15:00,18:00-22:00; We off; Sa,Su 18:00-22:00",,yes
Trancina,restaurant,italian,"Stargarder Straße 39, 10437 Berlin",52.5430018,13.4258771,,+49 30 98399166,Tu-Sa 12:00-21:00,,yes
Swadesh,restaurant,indian,Maaßenstraße 5,52.4983535,13.3544844,,,,,
Von morgens bis Späti,cafe,,,52.5459278,13.3448983,,,"Mo-Th 07:00-02:00, Fr,Sa 07:00-03:00",,
chokkolatta,cafe,,,52.5500251,13.3523071,,,Mo-Su 09:00-20:00,,limited
