name,category,cuisine,address,latitude,longitude,website,phone,opening_hours,takeaway,wheelchair_accessible,neighborhood,opening_hours_dict,district,postal_code,venue_id,district_id
Five Rivers,restaurant,vietnamese,"Five Rivers, Albrechtstraße, Dorotheenstadt, Mitte, Berlin, 10117, Deutschland",52.5214216,13.3848158,,,Mo-Su 11:00-23:00,,,Mitte,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Mitte,10117,V6432,11001001
Coffee Circle,cafe,coffee_shop;cake,"Rosa-Luxemburg-Straße 19, 10178 Berlin",52.5253298,13.4104329,,,Mo-Fr 08:30-18:00; Sa-Su 09:30-18:00,,yes,Mitte,"{""Mo"": [[""08:30"", ""18:00""]], ""Tu"": [[""08:30"", ""18:00""]], ""We"": [[""08:30"", ""18:00""]], ""Th"": [[""08:30"", ""18:00""]], ""Fr"": [[""08:30"", ""18:00""]], ""Sa"": [[""09:30"", ""18:00""]], ""Su"": [[""09:30"", ""18:00""]]}",Mitte,10178,V6433,11001001
Goodies,cafe,,"Am Treptower Park 51, 12435 Berlin",52.484005,13.4686176,,,Mo-Fr off; Sa-Su 10:00-18:00,,,Plänterwald,"{""Sa"": [[""10:00"", ""18:00""]], ""Su"": [[""10:00"", ""18:00""]]}",Treptow-Köpenick,12435,V6434,11009009
Restaurant Split,restaurant,croatian,"Marienfelder Allee 201, 12279 Berlin",52.4083706,13.3590954,,+49307212971,,,,Marienfelde,,Tempelhof-Schöneberg,12279,V6435,11007007
Trecento Grammi,restaurant,pizza,"Trecento Grammi, Birkenstraße, Moabit, Mitte, Berlin, 10551, Deutschland",52.5322819,13.34208,,,"Mo-Fr 12:00-22:00; Sa 15:00-21:00; PH,Su 14:00-21:00",,limited,Moabit,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""15:00"", ""21:00""]], ""PH"": [[""14:00"", ""21:00""]], ""Su"": [[""14:00"", ""21:00""]]}",Mitte,10551,V6436,11001001
Club49,bar,,"Ohlauer Straße 31, 10999 Berlin",52.4950468,13.4300486,http://www.club49-bar.de/,,Mo-Su 19:00-03:00,,,Kreuzberg,"{""Mo"": [[""19:00"", ""03:00""]], ""Tu"": [[""19:00"", ""03:00""]], ""We"": [[""19:00"", ""03:00""]], ""Th"": [[""19:00"", ""03:00""]], ""Fr"": [[""19:00"", ""03:00""]], ""Sa"": [[""19:00"", ""03:00""]], ""Su"": [[""19:00"", ""03:00""]]}",Friedrichshain-Kreuzberg,10999,V6437,11002002
44 Brekkie,cafe,toast;coffe_shop,"Rykestraße 44, 10405 Berlin",52.5367612,13.4204938,,,Mo-Su 09:00-16:00,,yes,Prenzlauer Berg,"{""Mo"": [[""09:00"", ""16:00""]], ""Tu"": [[""09:00"", ""16:00""]], ""We"": [[""09:00"", ""16:00""]], ""Th"": [[""09:00"", ""16:00""]], ""Fr"": [[""09:00"", ""16:00""]], ""Sa"": [[""09:00"", ""16:00""]], ""Su"": [[""09:00"", ""16:00""]]}",Pankow,10405,V6438,11003003
Einstein Kaffee,cafe,coffee_shop,"Einstein Kaffee, Hardenbergstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10623, Deutschland",52.5061906,13.333231,,,,yes,,Charlottenburg,,Charlottenburg-Wilmersdorf,10623,V6439,11004004
Guo Tea,cafe,bubble_tea,"Guo Tea, 77, Skalitzer Straße, Luisenstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10997, Deutschland",52.5008091,13.4398603,,,Tu-Su 13:00-20:00,,,Kreuzberg,"{""Tu"": [[""13:00"", ""20:00""]], ""We"": [[""13:00"", ""20:00""]], ""Th"": [[""13:00"", ""20:00""]], ""Fr"": [[""13:00"", ""20:00""]], ""Sa"": [[""13:00"", ""20:00""]], ""Su"": [[""13:00"", ""20:00""]]}",Friedrichshain-Kreuzberg,10997,V6440,11002002
Bar Saint Jean,bar,,"Ziegelstraße 29, 10117 Berlin",52.5235889,13.3907508,https://barsaintjean.business.site,,"Tu-Th 19:00-02:00,Fr-Sa 19:00-03:00,Su 19:00-02:00",,no,Mitte,{},Mitte,10117,V6441,11001001
Kado,cafe,,Gerichtstraße 45,52.5450518,13.3624594,,,,,no,Wedding,,Mitte,,V6442,11001001
Quê Choa,restaurant,vietnamese,"Alt-Moabit 96D, 10559 Berlin",52.5249244,13.3452608,https://que-choa.de,,"Mo-Fr 11:30-23:00; Sa,Su,PH 12:00-23:00",,limited,Moabit,"{""Mo"": [[""11:30"", ""23:00""]], ""Tu"": [[""11:30"", ""23:00""]], ""We"": [[""11:30"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]], ""PH"": [[""12:00"", ""23:00""]]}",Mitte,10559,V6443,11001001
Tikka Haus,restaurant,indian,"Waidmannsluster Damm 176, 13469 Berlin",52.6065151,13.3193181,,+49304112017,Mo-Su 11:00-23:00,yes,,Waidmannslust,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Reinickendorf,13469,V6444,11012012
Tennis-Club Grün-Weiß Nikolassee,restaurant,,"24, Kirchweg, Nikolassee, Steglitz-Zehlendorf, Berlin, Teltow, 14129, Deutschland",52.4270769,13.2042622,,,,,,Nikolassee,,Steglitz-Zehlendorf,14129,V6445,11006006
Assatir,restaurant,lebanese,"Uhlandstraße 83, 10717 Berlin",52.4894488,13.3225643,,,,yes,no,Wilmersdorf,,Charlottenburg-Wilmersdorf,10717,V6446,11004004
Johannes Garten,cafe,,"Johannes Garten, Zeltinger Straße, Frohnau, Reinickendorf, Berlin, 13465, Deutschland",52.6342495,13.2917134,,,"Mo-Th 10:00-13:00,15:00-18:00; Fr 10:00-13:00",,no,Frohnau,"{""Fr"": [[""10:00"", ""13:00""]]}",Reinickendorf,13465,V6447,11012012
Tiger Club,restaurant,,"Tiger Club, 13, Deitmerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, Teltow, 12163, Deutschland",52.4596202,13.3244093,,+493020077303,"Mo-Th 12:00-21:00; Fr,Sa 12:00-22:00; Su off",,no,Steglitz,"{""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]]}",Steglitz-Zehlendorf,12163,V6448,11006006
The B-Side,bar,,"Nettelbeckplatz 56, 13347 Berlin",52.5446486,13.368355,,,"Su-Th 18:00-01:00, Fr,Sa 18:00-03:00",,limited,Wedding,{},Mitte,13347,V6449,11001001
Zeyt & Za'atar,restaurant,,Altenbraker Straße 20,52.4703239,13.4321601,,+49-30-22328293,,,,Neukölln,,Neukölln,,V6450,11008008
Fellini Pizza,restaurant,italian;pasta;pizza,"Langhansstraße 151-152, 13086 Berlin",52.5487194,13.4498853,https://www.fellini-pizza.de/,+493021603810,Fr-Su 11:30-23:00; Mo-Th 11:30-22:00,yes,yes,Weißensee,"{""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""11:30"", ""23:00""]], ""Su"": [[""11:30"", ""23:00""]]}",Pankow,13086,V6451,11003003
Sahara Imbiss,restaurant,african,"Berliner Allee 45, 13088 Berlin",52.5487421,13.4521619,,+491771957566,Mo-Su 12:00-21:30,yes,no,Weißensee,"{""Mo"": [[""12:00"", ""21:30""]], ""Tu"": [[""12:00"", ""21:30""]], ""We"": [[""12:00"", ""21:30""]], ""Th"": [[""12:00"", ""21:30""]], ""Fr"": [[""12:00"", ""21:30""]], ""Sa"": [[""12:00"", ""21:30""]], ""Su"": [[""12:00"", ""21:30""]]}",Pankow,13088,V6452,11003003
Öz Urfa,restaurant,turkish;barbecue;kebab,"Berliner Allee 47, 13088 Berlin",52.5488294,13.4525802,,+4917622266015,closed,yes,,Weißensee,{},Pankow,13088,V6453,11003003
Mercan Döner,restaurant,turkish,"Berliner Allee 93, 13088 Berlin",52.5499215,13.4576039,,,"Mo-Sa 10:00-04:00, Su 10:00-24:00",,yes,Weißensee,"{""Mo"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]], ""Tu"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]], ""We"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]], ""Th"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]], ""Fr"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]], ""Sa"": [[""10:00"", ""04:00""], [""Su 10:00"", ""00:00""]]}",Pankow,13088,V6454,11003003
Trattoria Palladino's,restaurant,italian;pizza,"Berliner Straße 47, 13189 Berlin",52.5600077,13.4128067,https://trattoria-palladinos.business.site/,+493091207590,Mo-Sa 15:00-22:00,,limited,Pankow,"{""Mo"": [[""15:00"", ""22:00""]], ""Tu"": [[""15:00"", ""22:00""]], ""We"": [[""15:00"", ""22:00""]], ""Th"": [[""15:00"", ""22:00""]], ""Fr"": [[""15:00"", ""22:00""]], ""Sa"": [[""15:00"", ""22:00""]]}",Pankow,13189,V6455,11003003
Rocky Blue,cafe,,Brennerstraße 92,52.5585726,13.4126898,,,Tu-Sa 09:30-17:00,,yes,Pankow,"{""Tu"": [[""09:30"", ""17:00""]], ""We"": [[""09:30"", ""17:00""]], ""Th"": [[""09:30"", ""17:00""]], ""Fr"": [[""09:30"", ""17:00""]], ""Sa"": [[""09:30"", ""17:00""]]}",Pankow,,V6456,11003003
Masala Imbiss,restaurant,indian,"Berliner Allee 87, 13088 Berlin",52.5497228,13.4566394,https://masala-imbiss.eatbu.com/,+493092375183,Mo-Su 12:00-22:00,yes,,Weißensee,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Pankow,13088,V6457,11003003
Coffee House 168,cafe,,"Berliner Allee 168, 13088 Berlin",52.5529588,13.4673241,https://www.coffeehouse168.de/,+493064494750,Mo-Sa 10:00-18:00,,,Weißensee,"{""Mo"": [[""10:00"", ""18:00""]], ""Tu"": [[""10:00"", ""18:00""]], ""We"": [[""10:00"", ""18:00""]], ""Th"": [[""10:00"", ""18:00""]], ""Fr"": [[""10:00"", ""18:00""]], ""Sa"": [[""10:00"", ""18:00""]]}",Pankow,13088,V6458,11003003
Frieda,restaurant,,"Lychener Straße 37, 10437 Berlin",52.5435243,13.4170996,,,Tu-Fr 10:00-24:00; Sa 12-24,,yes,Prenzlauer Berg,"{""Tu"": [[""10:00"", ""00:00""]], ""We"": [[""10:00"", ""00:00""]], ""Th"": [[""10:00"", ""00:00""]], ""Fr"": [[""10:00"", ""00:00""]], ""Sa"": [[""12:00"", ""00:00""]]}",Pankow,10437,V6459,11003003
Muschelbar,restaurant,belgian,"Dunckerstraße 10, 10437 Berlin",52.5424405,13.4209472,,,We-Mo 17:00-23:00,,yes,Prenzlauer Berg,"{""We"": [[""17:00"", ""23:00""]], ""Th"": [[""17:00"", ""23:00""]], ""Fr"": [[""17:00"", ""23:00""]], ""Sa"": [[""17:00"", ""23:00""]], ""Su"": [[""17:00"", ""23:00""]], ""Mo"": [[""17:00"", ""23:00""]]}",Pankow,10437,V6460,11003003
RISA,restaurant,chicken,"Hermannstraße 151, 12051 Berlin",52.4656023,13.4326364,https://www.risachicken.com/,,Mo-Su 10:30-02:00,,,Neukölln,"{""Mo"": [[""10:30"", ""02:00""]], ""Tu"": [[""10:30"", ""02:00""]], ""We"": [[""10:30"", ""02:00""]], ""Th"": [[""10:30"", ""02:00""]], ""Fr"": [[""10:30"", ""02:00""]], ""Sa"": [[""10:30"", ""02:00""]], ""Su"": [[""10:30"", ""02:00""]]}",Neukölln,12051,V6461,11008008
Espresso House,cafe,coffee_shop,"Gartenstraße 85, 10115 Berlin",52.5330313,13.3876194,https://de.espressohouse.com/find-us/gartenstrase,+493021431200,"Mo-Fr 07:30-20:00, Sa-Su 08:00-20:00",yes,,Mitte,"{""Mo"": [[""07:30"", ""20:00""], [""Sa"", ""Su 08:00-20:00""]], ""Tu"": [[""07:30"", ""20:00""], [""Sa"", ""Su 08:00-20:00""]], ""We"": [[""07:30"", ""20:00""], [""Sa"", ""Su 08:00-20:00""]], ""Th"": [[""07:30"", ""20:00""], [""Sa"", ""Su 08:00-20:00""]], ""Fr"": [[""07:30"", ""20:00""], [""Sa"", ""Su 08:00-20:00""]]}",Mitte,10115,V6462,11001001
Binh vịt Quán,restaurant,vietnamese;Duck,"Herzbergstraße 28, 10365 Berlin",52.5264758,13.4881707,,,10:00-24:00,,limited,Lichtenberg,"{""Mo"": [[""10:00"", ""00:00""]], ""Tu"": [[""10:00"", ""00:00""]], ""We"": [[""10:00"", ""00:00""]], ""Th"": [[""10:00"", ""00:00""]], ""Fr"": [[""10:00"", ""00:00""]], ""Sa"": [[""10:00"", ""00:00""]], ""Su"": [[""10:00"", ""00:00""]]}",Lichtenberg,10365,V6463,11011011
Mon Chéri,cafe,,Köpenicker Straße 183,52.5030302,13.4378721,,,,,no,Kreuzberg,,Friedrichshain-Kreuzberg,,V6464,11002002
Perbacco,restaurant,italian;pizza,Corinthstraße 20,52.5009371,13.4591822,https://perbacco.business.site/,+49-179-5138663,Tu-Su 16:00-23:00,,yes,Friedrichshain,"{""Tu"": [[""16:00"", ""23:00""]], ""We"": [[""16:00"", ""23:00""]], ""Th"": [[""16:00"", ""23:00""]], ""Fr"": [[""16:00"", ""23:00""]], ""Sa"": [[""16:00"", ""23:00""]], ""Su"": [[""16:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,,V6465,11002002
Burger Licious,restaurant,burger,"Hermannstraße 116, 12051 Berlin",52.4665887,13.4316075,,,Mo-Su 12:15-22:30,yes,yes,Neukölln,"{""Mo"": [[""12:15"", ""22:30""]], ""Tu"": [[""12:15"", ""22:30""]], ""We"": [[""12:15"", ""22:30""]], ""Th"": [[""12:15"", ""22:30""]], ""Fr"": [[""12:15"", ""22:30""]], ""Sa"": [[""12:15"", ""22:30""]], ""Su"": [[""12:15"", ""22:30""]]}",Neukölln,12051,V6466,11008008
Firuze,restaurant,italian,"Raumerstraße 3, 10437 Berlin",52.5435452,13.4163824,,,Mo-Su 17:00-23:00,,yes,Prenzlauer Berg,"{""Mo"": [[""17:00"", ""23:00""]], ""Tu"": [[""17:00"", ""23:00""]], ""We"": [[""17:00"", ""23:00""]], ""Th"": [[""17:00"", ""23:00""]], ""Fr"": [[""17:00"", ""23:00""]], ""Sa"": [[""17:00"", ""23:00""]], ""Su"": [[""17:00"", ""23:00""]]}",Pankow,10437,V6467,11003003
Appetito,restaurant,,"Appetito, Maxstraße, Leopoldkiez, Wedding, Mitte, Berlin, 13347, Deutschland",52.5505462,13.3631262,,,,yes,,Wedding,,Mitte,13347,V6468,11001001
Punjabi Zaiqa,restaurant,pakistani,"Punjabi Zaiqa, Tromsöer Straße, Gesundbrunnen, Mitte, Berlin, 13359, Deutschland",52.5583957,13.3743713,,+493049916660,,yes,,Gesundbrunnen,,Mitte,13359,V6469,11001001
Tabbouleh Libanesische Spezialitäten,restaurant,lebanese,"Marzahner Chaussee , 12681 Berlin",52.5263227,13.5328906,,,,,,Marzahn,,Marzahn-Hellersdorf,12681,V6470,11010010
Com Pho Viet,restaurant,vietnamese,"Com Pho Viet, Eichhorster Weg, Wittenau, Reinickendorf, Berlin, 13435, Deutschland",52.6010534,13.3388827,,,,,,Wittenau,,Reinickendorf,13435,V6471,11012012
Café Zuckersüss,cafe,coffee_shop,"1, 10557 Berlin",52.5333722,13.3659575,,,"Mo-Fr 08:00-18:30; Sa,Su 08:00-17:30",,yes,Moabit,"{""Mo"": [[""08:00"", ""18:30""]], ""Tu"": [[""08:00"", ""18:30""]], ""We"": [[""08:00"", ""18:30""]], ""Th"": [[""08:00"", ""18:30""]], ""Fr"": [[""08:00"", ""18:30""]], ""Sa"": [[""08:00"", ""17:30""]], ""Su"": [[""08:00"", ""17:30""]]}",Mitte,10557,V6472,11001001
Land Markt,cafe,coffee,"Land Markt, Paul-Robeson-Straße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland",52.5527448,13.4077455,,,"Sa,Su 10:00-16:00",,,Prenzlauer Berg,"{""Sa"": [[""10:00"", ""16:00""]], ""Su"": [[""10:00"", ""16:00""]]}",Pankow,10439,V6473,11003003
Snaubar,cafe,,Sonnenallee 96,52.4822211,13.4385242,,,,,,Neukölln,,Neukölln,,V6474,11008008
Wulle,restaurant,,"Wullenweberstraße 15, 10555 Berlin",52.5187276,13.3306677,,,"Mo-We 15:00-23:00; Th-Fr 10:30-23:00; Sa 10:30-17:00; Su[1,3] 11:00-17:00",,yes,Moabit,"{""Mo"": [[""15:00"", ""23:00""]], ""Tu"": [[""15:00"", ""23:00""]], ""We"": [[""15:00"", ""23:00""]], ""Sa"": [[""10:30"", ""17:00""]]}",Mitte,10555,V6475,11001001
When Dreams Come True,restaurant,,"Güntzelstraße 3, 10717 Berlin",52.4907894,13.3352256,,,Mo-Su 09:00-17:30,,,Wilmersdorf,"{""Mo"": [[""09:00"", ""17:30""]], ""Tu"": [[""09:00"", ""17:30""]], ""We"": [[""09:00"", ""17:30""]], ""Th"": [[""09:00"", ""17:30""]], ""Fr"": [[""09:00"", ""17:30""]], ""Sa"": [[""09:00"", ""17:30""]], ""Su"": [[""09:00"", ""17:30""]]}",Charlottenburg-Wilmersdorf,10717,V6476,11004004
Velvet 52,cafe,,"Velvet 52, 52, Oranienburger Straße, Mitte, Berlin, 10117, Deutschland",52.5259607,13.3881315,,,,,,Mitte,,Mitte,10117,V6477,11001001
Hasty Pastry,cafe,,"Hasty Pastry, Bayreuther Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10787, Deutschland",52.5032276,13.3440615,,,,,,Schöneberg,,Tempelhof-Schöneberg,10787,V6478,11007007
Kaiser Café,cafe,,"Kaiser Café, George-Grosz-Platz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland",52.5018014,13.3171608,,,Mo-Sa 08:00-19:00; Su 10:00-19:00,,no,Charlottenburg,"{""Mo"": [[""08:00"", ""19:00""]], ""Tu"": [[""08:00"", ""19:00""]], ""We"": [[""08:00"", ""19:00""]], ""Th"": [[""08:00"", ""19:00""]], ""Fr"": [[""08:00"", ""19:00""]], ""Sa"": [[""08:00"", ""19:00""]], ""Su"": [[""10:00"", ""19:00""]]}",Charlottenburg-Wilmersdorf,10707,V6479,11004004
Stari Most,restaurant,balkan,"Halemweg 21, 13627 Berlin",52.5373506,13.2857731,https://www.restaurantstarimost.com/,+493096600311,Tu-Su 12:00-23:00,,yes,Charlottenburg-Nord,"{""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Charlottenburg-Wilmersdorf,13627,V6480,11004004
Muna,restaurant,indian,"Muna, Undinestraße, Lichterfelde West, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland",52.4496682,13.3166647,,+493098440301,Tu-Su 12:00-22:00,,no,Lichterfelde,"{""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Steglitz-Zehlendorf,12203,V6481,11006006
Daluma,cafe,,"Tauentzienstraße 21-24, 10789 Berlin",52.5015478,13.3412126,,,,,,Schöneberg,,Tempelhof-Schöneberg,10789,V6482,11007007
Mikro Café,cafe,,"Mikro Café, Schloßstraße, Steglitz, Steglitz-Zehlendorf, Berlin, Teltow, 12163, Deutschland",52.4592866,13.3232948,,,"Mo-Fr 07:00-19:00; Sa,Su 08:00-18:00",,limited,Steglitz,"{""Mo"": [[""07:00"", ""19:00""]], ""Tu"": [[""07:00"", ""19:00""]], ""We"": [[""07:00"", ""19:00""]], ""Th"": [[""07:00"", ""19:00""]], ""Fr"": [[""07:00"", ""19:00""]], ""Sa"": [[""08:00"", ""18:00""]], ""Su"": [[""08:00"", ""18:00""]]}",Steglitz-Zehlendorf,12163,V6483,11006006
Fero Cafe Bar,bar,,"Böhlener Straße 7, 12627 Berlin",52.5400999,13.6208275,,,"Mo-Th 08:00-04:00, Fr-Sa 00:00-24:00",,,Hellersdorf,{},Marzahn-Hellersdorf,12627,V6484,11010010
Theke,cafe,,"Theke, Seestraße, Brüsseler Kiez, Wedding, Mitte, Berlin, 13353, Deutschland",52.5452644,13.3435694,,,,,,Wedding,,Mitte,13353,V6485,11001001
El Pepe Tapasbar,restaurant,tapas;spanish,"Prinzenallee 25, 13359 Berlin",52.5568365,13.3852411,https://elpepetapasbar.de,+493055647693,Mo-Sa 18:00-23:00,,limited,Gesundbrunnen,"{""Mo"": [[""18:00"", ""23:00""]], ""Tu"": [[""18:00"", ""23:00""]], ""We"": [[""18:00"", ""23:00""]], ""Th"": [[""18:00"", ""23:00""]], ""Fr"": [[""18:00"", ""23:00""]], ""Sa"": [[""18:00"", ""23:00""]]}",Mitte,13359,V6486,11001001
Gartencafé,cafe,,"Gartencafé, Hermannstraße, Neukölln, Berlin, 12051, Deutschland",52.4694594,13.429497,,,"Apr-Oct: 12:00-17:00 open ""Bei gutem Wetter.""",,limited,Neukölln,{},Neukölln,12051,V6487,11008008
Wen Cheng III,restaurant,chinese,"Simon-Dach-Straße 22, 10245 Berlin",52.5084957,13.4552757,https://wenchengnoodles.de/,,"Tu-Su 17:00-22:00, Su 12:00-15:00",,yes,Friedrichshain,"{""Tu"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]], ""We"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]], ""Th"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]], ""Fr"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]], ""Sa"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]], ""Su"": [[""17:00"", ""22:00""], [""Su 12:00"", ""15:00""]]}",Friedrichshain-Kreuzberg,10245,V6488,11002002
Melisso Café,cafe,,Herbststraße 38,52.5715757,13.3737396,,0305647895,Mo-Su 06:00-21:00,,yes,Reinickendorf,"{""Mo"": [[""06:00"", ""21:00""]], ""Tu"": [[""06:00"", ""21:00""]], ""We"": [[""06:00"", ""21:00""]], ""Th"": [[""06:00"", ""21:00""]], ""Fr"": [[""06:00"", ""21:00""]], ""Sa"": [[""06:00"", ""21:00""]], ""Su"": [[""06:00"", ""21:00""]]}",Reinickendorf,,V6489,11012012
Frühstück 3000,restaurant,,"Bülowstraße 101, 10783 Berlin",52.4991462,13.3569355,https://fruehstueck3000.com,+493043666659,Mo-Su 08:00-16:00,no,no,Schöneberg,"{""Mo"": [[""08:00"", ""16:00""]], ""Tu"": [[""08:00"", ""16:00""]], ""We"": [[""08:00"", ""16:00""]], ""Th"": [[""08:00"", ""16:00""]], ""Fr"": [[""08:00"", ""16:00""]], ""Sa"": [[""08:00"", ""16:00""]], ""Su"": [[""08:00"", ""16:00""]]}",Tempelhof-Schöneberg,10783,V6490,11007007
Tiger Bar,bar,,"Tiger Bar, Pohlstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland",52.5013356,13.3654119,,,Tu-Sa 20:00-23:00+,,,Tiergarten,"{""Tu"": [[""20:00-23:00"", ""late""]], ""We"": [[""20:00-23:00"", ""late""]], ""Th"": [[""20:00-23:00"", ""late""]], ""Fr"": [[""20:00-23:00"", ""late""]], ""Sa"": [[""20:00-23:00"", ""late""]]}",Mitte,10785,V6491,11001001
Backstube Zuckersüß,cafe,,"Backstube Zuckersüß, Helene-Jacobs-Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland",52.4786255,13.2968823,,,,,yes,Schmargendorf,,Charlottenburg-Wilmersdorf,14199,V6492,11004004
Miu Sushi,restaurant,sushi,"Breite Straße 5, 13187 Berlin",52.571525,13.4111665,https://miu-sushi.de/5007/,,Mo-Su 11:00-22:00,,no,Pankow,"{""Mo"": [[""11:00"", ""22:00""]], ""Tu"": [[""11:00"", ""22:00""]], ""We"": [[""11:00"", ""22:00""]], ""Th"": [[""11:00"", ""22:00""]], ""Fr"": [[""11:00"", ""22:00""]], ""Sa"": [[""11:00"", ""22:00""]], ""Su"": [[""11:00"", ""22:00""]]}",Pankow,13187,V6493,11003003
BeachBar,bar,,"Helene-Weigel-Platz , 12681 Berlin",52.5281533,13.5385618,,,,,,Marzahn,,Marzahn-Hellersdorf,12681,V6494,11010010
The Meet Coffee,cafe,coffee_shop,"Dudenstraße 22, 10965 Berlin",52.4851463,13.3822687,,,,,,Kreuzberg,,Friedrichshain-Kreuzberg,10965,V6495,11002002
Mangiare Berlin,restaurant,italian;pizza,"Arminiusstraße 2-4, 10551 Berlin",52.5280733,13.3389038,https://www.mangiare-berlin-berlin.de/,+4915211922767,Mo-Sa 12:00-22:00,,yes,Moabit,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]]}",Mitte,10551,V6496,11001001
Sljiva,restaurant,balkan,"Arminiusstraße 2-4, 10551 Berlin",52.5278595,13.3389601,http://sljiva-berlin.com/,+4915770885967,Mo-Fr 16:00-22:00,,yes,Moabit,"{""Mo"": [[""16:00"", ""22:00""]], ""Tu"": [[""16:00"", ""22:00""]], ""We"": [[""16:00"", ""22:00""]], ""Th"": [[""16:00"", ""22:00""]], ""Fr"": [[""16:00"", ""22:00""]]}",Mitte,10551,V6497,11001001
PocoLoco 2,restaurant,mexican,"Hermsdorfer Damm 133, 13467 Berlin",52.6149802,13.2994312,,,"Mo-Th 12:00-24:00, Fr-Sa 12:00-01:00; Su 12:00-24:00",,yes,Hermsdorf,"{""Su"": [[""12:00"", ""00:00""]]}",Reinickendorf,13467,V6498,11012012
Spaccanapoli Nr. 12,restaurant,italian;pizza,"Wühlischstraße 12, 10245",52.5082893,13.4635149,https://spaccanapoli12.com/,+493040550336,"Mo-Fr 17:30-22:00; Sa,Su 12:30-22:00",,yes,Friedrichshain,"{""Mo"": [[""17:30"", ""22:00""]], ""Tu"": [[""17:30"", ""22:00""]], ""We"": [[""17:30"", ""22:00""]], ""Th"": [[""17:30"", ""22:00""]], ""Fr"": [[""17:30"", ""22:00""]], ""Sa"": [[""12:30"", ""22:00""]], ""Su"": [[""12:30"", ""22:00""]]}",Friedrichshain-Kreuzberg,10245,V6499,11002002
Konditush,cafe,,"Wühlischstraße 39A, 10245",52.5089263,13.4596629,,,,,,Friedrichshain,,Friedrichshain-Kreuzberg,10245,V6500,11002002
