area_id,locality,neighborhood,year,crime_type_german,crime_type_english,category,total_number_cases,frequency_100k,population_base,severity_weight
83009.0,Gropiusstadt West,Neukölln,2023,Kieztaten,Neighborhood Crimes,Public Order,555.0,2769.0,,2.0
83009.0,Gropiusstadt West,Neukölln,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,215.0,1073.0,,1.5
83009.0,Gropiusstadt West,Neukölln,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,59.0,294.0,,3.5
83009.0,Gropiusstadt West,Neukölln,2023,Raub,Robbery,Violent Crime,31.0,155.0,,4.0
83009.0,Gropiusstadt West,Neukölln,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,54.0,269.0,,4.5
83009.0,Gropiusstadt West,Neukölln,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,20.0,100.0,,4.5
83009.0,Gropiusstadt West,Neukölln,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,1130.0,5638.0,,2.0
83009.0,Gropiusstadt West,Neukölln,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,192.0,958.0,,2.5
83009.0,Gropiusstadt West,Neukölln,2023,Straftaten -insgesamt-,Total Crimes,Overall,2207.0,11012.0,,1.0
83009.0,Gropiusstadt West,Neukölln,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,47.0,235.0,,3.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Brand- stiftung,Arson,Property Crime,4.0,22.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,32.0,173.0,,4.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,252.0,1366.0,,3.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,36.0,195.0,,1.5
83010.0,Gropiusstadt Ost,Neukölln,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,124.0,672.0,,3.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,27.0,146.0,,2.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,18.0,98.0,,1.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Kieztaten,Neighborhood Crimes,Public Order,585.0,3172.0,,2.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,247.0,1339.0,,1.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,53.0,287.0,,3.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Raub,Robbery,Violent Crime,22.0,119.0,,4.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,70.0,380.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,16.0,87.0,,4.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,523.0,2836.0,,2.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,137.0,743.0,,2.5
83010.0,Gropiusstadt Ost,Neukölln,2023,Straftaten -insgesamt-,Total Crimes,Overall,1600.0,8675.0,,1.0
83010.0,Gropiusstadt Ost,Neukölln,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,34.0,184.0,,3.0
84011.0,Buckow Nord,Neukölln,2023,Brand- stiftung,Arson,Property Crime,10.0,103.0,,4.5
84011.0,Buckow Nord,Neukölln,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,25.0,257.0,,4.0
84011.0,Buckow Nord,Neukölln,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,142.0,1458.0,,3.5
84011.0,Buckow Nord,Neukölln,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,28.0,288.0,,1.5
84011.0,Buckow Nord,Neukölln,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,60.0,616.0,,3.0
84011.0,Buckow Nord,Neukölln,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,7.0,72.0,,2.5
84011.0,Buckow Nord,Neukölln,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,2.0,21.0,,1.0
84011.0,Buckow Nord,Neukölln,2023,Kieztaten,Neighborhood Crimes,Public Order,291.0,2989.0,,2.0
84011.0,Buckow Nord,Neukölln,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,91.0,935.0,,1.5
84011.0,Buckow Nord,Neukölln,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,21.0,216.0,,3.5
84011.0,Buckow Nord,Neukölln,2023,Raub,Robbery,Violent Crime,12.0,123.0,,4.0
84011.0,Buckow Nord,Neukölln,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,40.0,411.0,,4.5
84011.0,Buckow Nord,Neukölln,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,7.0,72.0,,4.5
84011.0,Buckow Nord,Neukölln,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,482.0,4950.0,,2.0
84011.0,Buckow Nord,Neukölln,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,150.0,1541.0,,2.5
84011.0,Buckow Nord,Neukölln,2023,Straftaten -insgesamt-,Total Crimes,Overall,1101.0,11307.0,,1.0
84011.0,Buckow Nord,Neukölln,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,32.0,329.0,,3.0
84012.0,Rudow,Neukölln,2023,Brand- stiftung,Arson,Property Crime,8.0,18.0,,4.5
84012.0,Rudow,Neukölln,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,25.0,57.0,,4.0
84012.0,Rudow,Neukölln,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,323.0,730.0,,3.5
84012.0,Rudow,Neukölln,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,75.0,170.0,,1.5
84012.0,Rudow,Neukölln,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,197.0,446.0,,3.0
84012.0,Rudow,Neukölln,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,41.0,93.0,,2.5
84012.0,Rudow,Neukölln,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,25.0,57.0,,1.0
84012.0,Rudow,Neukölln,2023,Kieztaten,Neighborhood Crimes,Public Order,746.0,1687.0,,2.0
84012.0,Rudow,Neukölln,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,280.0,633.0,,1.5
84012.0,Rudow,Neukölln,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,145.0,328.0,,3.5
84012.0,Rudow,Neukölln,2023,Raub,Robbery,Violent Crime,34.0,77.0,,4.0
84012.0,Rudow,Neukölln,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,64.0,145.0,,4.5
84012.0,Rudow,Neukölln,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,22.0,50.0,,4.5
84012.0,Rudow,Neukölln,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,1230.0,2782.0,,2.0
84012.0,Rudow,Neukölln,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,308.0,697.0,,2.5
84012.0,Rudow,Neukölln,2023,Straftaten -insgesamt-,Total Crimes,Overall,3506.0,7929.0,,1.0
84012.0,Rudow,Neukölln,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,137.0,310.0,,3.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,77.0,26.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,206.0,70.0,,4.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2788.0,951.0,,3.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,2133.0,727.0,,1.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,1380.0,471.0,,3.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,680.0,232.0,,2.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,558.0,190.0,,1.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,6720.0,2292.0,,2.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,3152.0,1075.0,,1.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,564.0,192.0,,3.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,207.0,71.0,,4.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,678.0,231.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,118.0,40.0,,4.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,12052.0,4111.0,,2.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,2298.0,784.0,,2.5
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,26099.0,8901.0,,1.0
90000.0,Treptow-Köpenick,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,683.0,233.0,,3.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,4.0,30.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,13.0,97.0,,4.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,186.0,1392.0,,3.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,320.0,2395.0,,1.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,119.0,891.0,,3.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,168.0,1258.0,,2.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,36.0,269.0,,1.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,609.0,4559.0,,2.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,203.0,1520.0,,1.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,34.0,255.0,,3.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,31.0,232.0,,4.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,59.0,442.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,18.0,135.0,,4.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,1220.0,9132.0,,2.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,230.0,1722.0,,2.5
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,2288.0,17127.0,,1.0
91001.0,Alt-Treptow,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,34.0,255.0,,3.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,1.0,9.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,1.0,9.0,,4.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,102.0,901.0,,3.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,61.0,539.0,,1.5
91002.0,Plänterwald,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,58.0,512.0,,3.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,13.0,115.0,,2.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,6.0,53.0,,1.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,317.0,2799.0,,2.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,108.0,954.0,,1.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,45.0,397.0,,3.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,11.0,97.0,,4.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,21.0,185.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,6.0,53.0,,4.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,684.0,6040.0,,2.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,179.0,1581.0,,2.5
91002.0,Plänterwald,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,1151.0,10163.0,,1.0
91002.0,Plänterwald,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,42.0,371.0,,3.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,5.0,26.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,11.0,57.0,,4.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,166.0,860.0,,3.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,92.0,476.0,,1.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,108.0,559.0,,3.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,43.0,223.0,,2.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,25.0,129.0,,1.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,484.0,2507.0,,2.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,202.0,1046.0,,1.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,54.0,280.0,,3.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,14.0,73.0,,4.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,45.0,233.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,8.0,41.0,,4.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,763.0,3952.0,,2.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,175.0,906.0,,2.5
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,1627.0,8426.0,,1.0
91003.0,Baumschulenweg,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,51.0,264.0,,3.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,3.0,14.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,4.0,19.0,,4.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,170.0,810.0,,3.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,87.0,414.0,,1.5
91004.0,Johannisthal,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,96.0,457.0,,3.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,41.0,195.0,,2.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,34.0,162.0,,1.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,411.0,1958.0,,2.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,184.0,876.0,,1.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,41.0,195.0,,3.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,12.0,57.0,,4.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,33.0,157.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,7.0,33.0,,4.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,698.0,3325.0,,2.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,193.0,919.0,,2.5
91004.0,Johannisthal,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,1624.0,7736.0,,1.0
91004.0,Johannisthal,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,50.0,238.0,,3.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,15.0,60.0,,4.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,37.0,148.0,,4.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,323.0,1290.0,,3.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,172.0,687.0,,1.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,142.0,567.0,,3.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,75.0,300.0,,2.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,49.0,196.0,,1.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,731.0,2920.0,,2.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,356.0,1422.0,,1.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,31.0,124.0,,3.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,10.0,40.0,,4.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,80.0,320.0,,4.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,6.0,24.0,,4.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,877.0,3504.0,,2.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,169.0,675.0,,2.5
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,2363.0,9440.0,,1.0
92005.0,Oberschöneweide,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,62.0,248.0,,3.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,8.0,55.0,,4.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,24.0,165.0,,4.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,216.0,1484.0,,3.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,169.0,1161.0,,1.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,87.0,598.0,,3.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,51.0,350.0,,2.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,116.0,797.0,,1.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,597.0,4101.0,,2.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,431.0,2961.0,,1.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,28.0,192.0,,3.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Raub,Robbery,Violent Crime,25.0,172.0,,4.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,54.0,371.0,,4.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,10.0,69.0,,4.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Diebstahl -insgesamt-,Theft Total,Property Crime,1156.0,7941.0,,2.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,127.0,872.0,,2.5
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Straftaten -insgesamt-,Total Crimes,Overall,2481.0,17042.0,,1.0
92006.0,Niederschöneweide,Treptow-Köpenick,2023,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,44.0,302.0,,3.0
92007.0,Adlershof,Treptow-Köpenick,2023,Brand- stiftung,Arson,Property Crime,3.0,14.0,,4.5
92007.0,Adlershof,Treptow-Köpenick,2023,Branddelikte -insgesamt-,Arson Total,Property Crime,11.0,50.0,,4.0
92007.0,Adlershof,Treptow-Köpenick,2023,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,201.0,920.0,,3.5
92007.0,Adlershof,Treptow-Köpenick,2023,Fahrrad- diebstahl,Bicycle Theft,Property Crime,200.0,915.0,,1.5
92007.0,Adlershof,Treptow-Köpenick,2023,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,121.0,554.0,,3.0
92007.0,Adlershof,Treptow-Köpenick,2023,Rauschgift-delikte,Drug Crimes,Drug Offense,42.0,192.0,,2.5
92007.0,Adlershof,Treptow-Köpenick,2023,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,37.0,169.0,,1.0
92007.0,Adlershof,Treptow-Köpenick,2023,Kieztaten,Neighborhood Crimes,Public Order,498.0,2279.0,,2.0
92007.0,Adlershof,Treptow-Köpenick,2023,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,240.0,1098.0,,1.5
92007.0,Adlershof,Treptow-Köpenick,2023,Wohnraum- einbruch,Residential Burglary,Property Crime,37.0,169.0,,3.5
