name,street,housenumber,postcode,city,opening_hours,brand,type,payment_credit_card,payment_debit_cards,payment_cash,payment_contactless,wheelchair,internet_access,layer,phone,email,website,latitude,longitude,source
Denns BioMarkt,Warschauer Straße,63,10243,Berlin,Mo-Sa 09:00-21:00,Denns BioMarkt,,yes,yes,yes,,yes,,,,,https://www.denns-biomarkt.de/berlin-warschauer-str-63/marktseite/,52.51020985572153,13.452092987809127,
Aldi,Chopinstraße,28,13088,Berlin,Mo-Sa 08:00-20:00,Aldi Nord,,,,yes,yes,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/chopinstrasse-28/3180943,52.545583880772696,13.463697968302668,
Lidl,,,,,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,,,,52.54617707898181,13.46922750269372,
Lidl,Möllendorffstraße,75a,10367,Berlin,Mo-Sa 07:00-22:00,Lidl,,,,,,yes,wlan,,,,,52.5226198006938,13.477605931849341,
Netto,Waltersdorfer Straße,19,12526,Berlin,Mo-We 08:00-20:00; Th-Fr 08:00-21:00; Sa 08:00-20:00,Netto,,,,,,limited,,,,,,52.39937573659859,13.57434950601983,
EDEKA Brehm,Mahlsdorfer Straße,34,12555,Berlin,Mo-Sa 07:00-21:00; PH off,Edeka,,,,,,yes,,,+49 30 64095172,,https://edeka-brehm.de/,52.46580964455134,13.584904879723194,
PENNY,Glienicker Straße,60,12557,Berlin,Mo-Sa 07:00-21:00; PH off,Penny,,,,yes,yes,yes,no,,+49 221 20199959,,https://www.penny.de/,52.438380245703804,13.563139620632318,
Netto,Bornitzstraße,46,10365,Berlin,Mo-Sa 07:00-21:00,Netto,,,,,,yes,,,,,,52.519826879331156,13.48651074642284,
EDEKA,Heidelberger Straße,90,12435,Berlin,Mo-Sa 07:00-21:00,Edeka,,,,,,yes,,,,,,52.48898590295462,13.447559975374892,
Lidl,Tempelhofer Damm,130,12099,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,+49 800 4353361,,https://www.lidl.de/filialen/berlin-tempelhof-schoeneberg/tempelhof-tempelhofer-damm-130.html,52.46800586906875,13.384431167694649,
EDEKA,Königin-Elisabeth-Straße,9a,14059,Berlin,Mo-Sa 07:00-22:00,Edeka,,,,,,yes,,,,,https://www.edeka.de,52.51152674427368,13.278416165923622,
Rewe,Sophie-Charlotten-Straße,41,14059,Berlin,Mo-Sa 06:00-22:00,Rewe,,,,,,yes,,,+49 30 30207371,,,52.513368493931324,13.28752651062626,
REWE,Auerbachstraße,12,14193,Berlin,Mo-Sa 07:00-21:00,REWE,,,,,,yes,,,,,,52.487429970848055,13.261449626761367,
Lidl,Semmelweisstraße,106,12524,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,wlan,,,,https://lidl-shop.de/,52.425111264118335,13.527322847944998,
EDEKA Kruse,Goltzstraße,1,12307,Berlin,Mo-Sa 07:00-21:00,Edeka,,,,,,yes,,,+49 30 76492900,,,52.38730693540782,13.408582041230515,
Lidl,Dietzgenstraße,102,13158,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,,,https://www.lidl.de/filialen/berlin-pankow/rosenthal-dietzgenstr-102.html,52.59166340639783,13.403468632749815,
Netto,Gülzower Straße,28,12621,Berlin,"Mo-Fr 08:00-20:00, Sa 08:00-20:00; PH off",Netto,,,,,,yes,,,,,,52.5141249291874,13.583273116675548,
nah und gut,Breisgauer Straße,20,14129,Berlin,Mo-Fr 08:00-20:00; Sa 08:00-18:00,Edeka,,,,,,,,,,,,52.43662273273228,13.215870033949148,
Netto Marken-Discount,Hellersdorfer Straße,82,12619,Berlin,Mo-Sa 07:00-22:00; PH off,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Hellersdorf/Hellersdorfer-Strasse-82/7688/,52.522977191335144,13.588040651091147,
Netto,Louis-Lewin-Straße,40e,12627,Berlin,Mo-Sa 07:00-21:00,Netto,,,,,,yes,,,,,,52.5330618687936,13.623388027150153,
Netto Marken-Discount,Louis-Lewin-Straße,15,12627,Berlin,Mo-Sa 07:00-22:00; PH off,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Hellersdorf/Louis-Lewin-Str-15/5175/,52.5332307371361,13.62153627528398,
Netto Marken-Discount,Mark-Twain-Straße,4,12627,Berlin,,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Hellersdorf/Mark-Twain-Str-4/7683/,52.53410527721883,13.61082769639029,
Netto,Am Gehrensee,2,13057,Berlin,Mo-Sa 07:00-20:00,Netto,,,,,,yes,,,,,,52.5731690379609,13.564405781609745,
Aldi,,,,,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,,52.49223761309854,13.430606465038451,
Aldi,Landsberger Allee,494,12685,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/landsberger-allee-494/3182774,52.54377351127473,13.56511857515534,
PENNY,Richardstraße,52,12055,Berlin,Mo-Sa 07:00-22:00,Penny,,,,,,limited,,,,,,52.47233474207215,13.445535049100487,
Netto,Dahlwitzer Straße,60,12623,Berlin,Mo-Sa 07:00-20:00,Netto,,,,,,yes,,,,,,52.521406077585816,13.647659585779797,
EDEKA,Müggelschlößchenweg,42,12559,Berlin,,EDEKA,,,,,,yes,,,,,,52.440039799558704,13.600612919903035,
EDEKA,Clayallee,171,14195,Berlin,"Mo-Fr 07:00-24:00, Sa 07:00-23:00",Edeka,,,,,,yes,,,,,,52.45218348659653,13.270539755540002,
Nahkauf,Kaiser-Wilhelm-Straße,40,12247,Berlin,Mo-Sa 08:00-20:00,Nahkauf,,,,,,yes,,,,,,52.43296478084276,13.339443745592034,
Lidl,,,,,Mo-Sa 07:00-21:00; PH off,Lidl,,,,,,yes,,,,,,52.53757906977362,13.590283618620665,
Rewe,Wuhlestraße,31,12683,Berlin,Mo-Sa 07:00-22:00,REWE,,,,,,yes,,,,,https://www.rewe.de/,52.52812947034252,13.568746955844965,
Aldi,Wilhelm-von-Siemens-Straße,13,12277,Berlin,Mo-Sa 07:00-20:00,ALDI Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/wilhelm-von-siemens-strasse-13/3182578,52.42984520873972,13.379163034185193,
Norma,Blumberger Damm,124-128,12685,Berlin,,Norma,,,,,,limited,,,,,http://www.norma-online.de,52.54243525445767,13.571375599020094,
Netto,Fürstenwalder Allee,76,12589,Berlin,,Netto,,,,,,yes,,,,,,52.43809530948812,13.693763371343836,
Aldi,Hauptstraße,119,13158,Berlin,Mo-Sa 07:00-20:00,Aldi Nord,,,,,,yes,,,,,,52.59803413122781,13.377244628679549,
Denns BioMarkt,Teltower Damm,299,14167,Berlin,Mo-Sa 08:00-20:00,Denns BioMarkt,,,,,,yes,,,+49 30 81490517,,,52.4062140184686,13.269583187626214,
Netto Marken-Discount,Pyramidenring,22,12681,Berlin,Mo-Sa 07:00-21:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Marzahn/Pyramidenring-22/7525/,52.536233413388175,13.525776070131998,
Galata Market,Buckower Damm,106,12349,Berlin,,,,,,,,,,,,,,52.434118731287185,13.433852158005156,
PENNY Buckow,Marienfelder Chaussee,6,12349,Berlin,Mo-Sa 07:00-22:00,Penny,,,,,,,,,,,https://www.penny.de/,52.4206828160628,13.425595207310012,
Netto Marken-Discount,Richard-Tauber-Damm,36,12277,Berlin,Mo-Sa 07:00-21:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Tempelhof/Richard-Tauber-Damm-36/5142/,52.4165910640245,13.392203344322322,
REWE,Rosenthaler Weg,74,13127,Berlin,Mo-Sa 07:00-22:00,REWE,,,,,,yes,,,,,https://www.rewe.de/,52.607051394093034,13.428977273199758,
Netto Marken-Discount,,,,,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Spandau/Haardtweg-2/5305/,52.54918499851182,13.177809744884113,
Aldi,Rudower Straße,116,12351,Berlin,Mo-Sa 07:00-21:00,ALDI Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/rudower-strasse-116/3180868,52.43493711605652,13.466579854210028,
Netto,Köpenicker Straße,45,12683,Berlin,Mo-Sa 08:00-20:00,Netto,,,,,,yes,,,,,,52.5028359182364,13.562264017584823,
Lidl,Chemnitzer Straße,174,12621,Berlin,Mo-Sa 07:00-21:00; PH off,Lidl,,,,,,yes,wlan,,,,https://www.lidl.de/,52.489738005863,13.574508890225902,
Aldi,Teltower Damm,281,14167,Berlin,Mo-Sa 07:00-20:00,ALDI Nord,,,,,,yes,,,,,,52.40823555298606,13.268642873528654,
REWE,Schnellerstraße,74,12439,Berlin,Mo-Sa 06:00-21:30,REWE,,,,yes,,yes,,,+493056590798,,https://www.rewe.de/marktseite/berlin-niederschoeneweide/4040708/rewe-markt-schnellerstr-74/,52.45142335001275,13.529785334136603,
Aldi,Hennigsdorfer Straße,167,13503,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/,52.62718147368005,13.225416171352313,
kaufnah,Quarzweg,85,12349,Berlin,,,,,,,,yes,,,+493070765612,,,52.42219318746487,13.415331806597152,
Denns BioMarkt,Marienfelder Chaussee,154,12349,Berlin,Mo-Sa 08:00-20:00,Denns BioMarkt,,,,,,yes,,,+49 30 74302908,,https://www.denns-biomarkt.de/39465_Berlin_Buckow_Lichtenrade.html,52.41572009047033,13.403861241378898,
Lidl,Neuköllner Straße,236-238,12357,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,,,https://www.lidl.de/,52.426719571502225,13.480546196703699,
Kaufland,Wilhelmstraße,21-25,13593,Berlin,Mo-Sa 07:00-22:00,Kaufland,,,,,,yes,,,+49 30 365093070,,https://www.kaufland.de/Home/index.jsp?FilialID=8860,52.52118706563688,13.186129305768748,
Aldi,Rummelsburger Straße,98,10319,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/rummelsburger-strasse-98/3181774,52.499364613450716,13.494971516409032,
NORMA,Dietzgenstraße,125,13158,Berlin,Mo-Sa 08:00-21:00,NORMA,,,,,,yes,,,,,,52.594048233476144,13.401947445997335,
Netto Marken-Discount,Berliner Allee,262,13088,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Weissensee/Berliner-Allee-262/7635/,52.561372393287414,13.46850063328866,
Aldi,Neue Grottkauer Straße,27,12619,Berlin,Mo-Sa 07:00-21:00; PH off,ALDI Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/neue-grottkauer-strasse-23/3182240,52.52912969600189,13.595625641202687,
Lidl,Köpenicker Straße,145,12683,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,,,,,,,52.49215067434163,13.561764042760103,
Netto Marken-Discount,Bergedorfer Straße,216,,,Mo-Sa 07:00-21:00; PH off,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Mahlsdorf/Hultschiner-Damm-47/5077/,52.47910312857704,13.599872813055647,
Edeka,Hultschiner Damm,75,12623,Berlin,"Mo-Th,Sa 07:00-20:00, Fr 07:00-21:00; PH off",EDEKA,,,,,,yes,,,,,,52.48208709101343,13.600660696620343,
Aldi,Hultschiner Damm,140-142,12623,Berlin,Mo-Sa 07:00-20:00; PH off,ALDI Nord,,,,,,limited,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/hultschiner-damm-140-142/3182168,52.487240869915546,13.605820999052472,
Aldi,Töpchiner Weg,193,12309,Berlin,"Mo-Sa 08:00-21:00; Su,PH off",ALDI Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/topchiner-weg-193/3182501,52.40147588032488,13.412610262552079,
Netto Marken-Discount,Treseburger Straße,29,13129,Berlin,"Mo-Sa 07:00-21:00; PH,Su off",Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Pankow/Treseburger-Str-29/7464/,52.59763526891113,13.466356068352843,
Netto Marken-Discount,Grünbergallee,233,12524,Berlin,Mo-Sa 07:00-21:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Altglienicke/Gruenbergallee-233/5440/,52.399520455798736,13.540751794338346,
Netto Marken-Discount,Tempelhofer Weg,91/97,12347,Berlin,Mo-Sa 07:00-21:00; Su off,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Britz/Tempelhofer-Weg-91-97/5032/,52.4516257964992,13.435696731605011,
PENNY,Dannenwalder Weg,159,13439,Berlin,Mo-Sa 07:00-22:00,Penny,,,,,,yes,,,,,,52.593904165187006,13.360472582156573,
Netto Marken-Discount,Ruschestraße,57,10365,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,,,,,,https://www.netto-online.de/filialen/Berlin-Lichtenberg/Ruschestr-57/5228/,52.52223244745567,13.486145131605696,
Netto,Wolframstraße,88,12105,Berlin,Mo-Sa 07:00-21:00,Netto,,,,,,limited,,,,,,52.45346292244815,13.37850497228784,
Edeka Am Flugplatz,Am Flugplatz Gatow,10,14089,Berlin,"Mo-Sa 07:00-22:00; Su,PH off",EDEKA,,,,,,yes,,,,,,52.47171242027434,13.125084237701948,
Aldi,,,,,Mo-Sa 07:00-21:00,ALDI Nord,,,,,,yes,,,,,,52.61030848618087,13.318949600526212,
REWE,Bernhard-Bästlein-Straße,1,10367,Berlin,Mo-Sa 07:00-22:00,Rewe,,,,,,yes,,,,,,52.52744845183837,13.481248198002731,
Nahkauf,,,,,Mo-Sa 07:00-21:00; Su off; PH off,Nahkauf,,,,,,limited,,,,,,52.52119462810854,13.19596533814457,
Mini Markt,,,,,,,,,,,,,,,,,,52.544517241432466,13.432626271956453,
Aldi,Roedernallee,15,13407,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/,52.580864968893025,13.347043755754864,
Lidl,,,,,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,,,,52.45505368440551,13.14595215341828,
Netto Marken-Discount,Wulkower Straße,2,12683,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,yes,,,+49 800 2000015,,https://www.netto-online.de/filialen/Berlin/Wulkower-Str-2/5454/,52.50444700572134,13.561091497899582,
Kaufland,Bessemerstraße,57;59;61;63;65;67;69;71;73;75;77;79,12103,Berlin,Mo-Sa 07:00-22:00,Kaufland,,yes,yes,yes,yes,yes,,,+49 30 7201390,,https://www.kaufland.de/,52.46196315135557,13.36768574786614,
Netto Marken-Discount,Zweiwinkelweg,25,,,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Spandau/Zweiwinkelweg-25/5132/,52.532385964685304,13.147110954370262,
Lidl,Ruppiner Chaussee,401,13503,Berlin,Mo-Sa 07:00-21:00,Lidl,,,,,,yes,,,,,,52.62497708727088,13.229385020786465,
Aldi,Zepernicker Straße,10,13125,Berlin,Mo-Sa 07:00-21:00,ALDI Nord,,,,,,limited,,,,,,52.64052544351673,13.51457022902407,
Rewe,Zepernicker Straße,10,13125,Berlin,Mo-Sa 07:00-22:00,REWE,,,,,,limited,,,,,,52.64074992624387,13.51543363632937,
EDEKA,Beckerstraße,21,12157,Berlin,Mo-Sa 07:00-20:00,EDEKA,,,,,,yes,,,,,,52.46686916829333,13.341867113271745,
Aldi,Huttenstraße,41-44,10553,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,,52.52803352121482,13.317696153714742,
PENNY,Weitlingstraße,9,10317,Berlin,Mo-Sa 07:00-22:00,Penny,,yes,,yes,,yes,,,,,,52.51000767313542,13.49924346129337,
Edeka,Miraustraße,62,13509,Berlin,"Mo-Fr 07:00-20:00; Sa 07:00-20:00; Su,PH off",Edeka,,yes,yes,,,yes,,,+49 30 43004015,,,52.58590691041245,13.307657350324677,
Norma,Kopenhagener Straße,77,,,Mo-Sa 07:00-21:00,Norma,,,,,,yes,,,,,,52.58186016165922,13.363323360846396,
ALDI Nord,Charlottenburger Chaussee,30,13597,Berlin,Mo-Sa 07:00-21:00,ALDI Nord,,,,,,yes,,,,,,52.52710830274675,13.237796297751432,
Aldi,Revaler Straße,33,10245,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,yes,yes,yes,,yes,,,,,,52.50560748135918,13.460069908237683,
EDEKA,Friedrichstraße,142,10117,Berlin,Mo-Fr 06:00-22:00; Sa-Su 08:00-22:00,Edeka,,yes,yes,yes,,yes,,,+49 30 20166540,,http://www.edeka-bahnhof.de,52.52013106677284,13.387007788649349,
Edeka-Center Brehm,An der Schule,82,12623,Berlin,Mo-Sa 08:00-22:00; PH off,Edeka,,,,,,yes,,,+49 30 56553490,,https://www.edeka.de/eh/minden-hannover/edeka-center-brehm-an-der-schule-82/,52.50564628756231,13.61446980472034,
Aldi,Ritterfelddamm,200,14089,Berlin,,ALDI Nord,,yes,yes,yes,,,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/ritterfelddamm-200/3181314,52.470777139879345,13.124876595696755,
Aldi,Ollenhauerstraße,106,13403,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de,52.570697757058454,13.32802186470603,
EDEKA,Streitstraße,18,13587,Berlin,Mo-Sa 07:00-22:00,Edeka,,,,,,yes,,,+49 30 36758360,,https://www.edeka.de/,52.55906016356074,13.211038489518815,
Aldi,Frankfurter Allee,144,10365,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,,52.511967943292426,13.481339350362852,
REWE,Frankfurter Allee,144,10365,Berlin,Mo-Fr 07:00-24:00; Sa 07:00-23:30,Rewe,,,,,,yes,,,,,,52.51190492169973,13.481774602903585,
REWE,Pasewalker Straße,115A,13127,Berlin,Mo-Sa 06:00-22:00,Rewe,,,,,,yes,,,,,,52.58429678051001,13.42992866324922,
Netto Marken-Discount,Malteserstraße,144,12277,Berlin,Mo-Sa 07:00-21:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Marienfelde/Malteserstr-144/5805/,52.41932660095098,13.360103157802435,
Netto Marken-Discount,Coppistraße,21-23,10365,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Lichtenberg/Buchberger-Str-40/5622/,52.50665533081538,13.483254835953742,
EDEKA,Hildegard-Knef-Platz,1,10829,Berlin,"Mo-Fr 06:00-22:00; Sa,Su,PH 08:00-22:00",EDEKA,,,,,,limited,,,,,https://www.edeka.de/eh/minden-hannover/edeka-bahnhof-s%C3%BCdkreuz-hildegard-knef-platz-1/index-2.jsp,52.476404152586525,13.364646534881285,
REWE,Am Ostbahnhof,9,10243,Berlin,Mo-Su 06:00-24:00,Rewe,,,,,,yes,,,,,https://www.rewe.de/marktseite/berlin-friedrichshain/4040089/rewe-markt-am-ostbahnhof-9/,52.50963721867365,13.435122402351299,
Aldi,,,,,"Mo-Sa 07:00-21:00; PH,Su off",Aldi Nord,,,,,,yes,,,,,,52.605108422103676,13.33970135703268,
PENNY,,,,,Mo-Su 07:00-23:00,Penny,,,,,,yes,,,,,,52.50989021491501,13.434287261269532,
Denns BioMarkt,,,,,08:00-22:00,Denns BioMarkt,,,,,,yes,,,,,,52.52546836824581,13.369883062512773,
REWE City,,,,,"Mo-Sa 06:00-22:00; Su, PH 08:00-22:00",Rewe,,yes,,,,yes,,-1,+49 30 20453002,,https://www.rewe.de/marktseite/berlin/1931144/rewe-markt-hauptbahnhof-1-ug/,52.52409539366634,13.369544095491786,
PENNY,Mahlsdorfer Straße,97e,12555,Berlin,Mo-Sa 07:00-21:00,Penny,,,,,,yes,,,,,,52.462353767666926,13.581946555902906,
Denns BioMarkt,Dönhoffstraße,41,10318,Berlin,Mo-Sa 08:00-21:00,Denns BioMarkt,,yes,,yes,,yes,,,+493050012925,,https://www.denns-biomarkt.de/22528_Berlin_Karlshorst.html,52.48235270868713,13.52451509475889,
Netto Marken-Discount,,,,,Mo-Sa 07:00-22:00; PH off,Netto Marken-Discount,,,,,,yes,,,,,https://www.netto-online.de/filialen/Berlin-Hellersdorf/Ludwigsluster-Str-27/5550/,52.515846752802695,13.583526355812783,
Asia Markt,,,,,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,,,,,,,,-1,,,,52.53451540192947,13.199659412519456,
EDEKA,Weitlingstraße,22,10317,Berlin,Mo-Fr 06:00-22:00; Sa-Su 08:00-22:00; PH 08:00-22:00,Edeka,,,,,,yes,,,,,,52.50932542445887,13.496953897334517,
Penny - An der B1,Chemnitzer Straße,2-6,12621,Berlin,Mo-Sa 08:00-20:00; PH off,Penny,,,,,,yes,,,,,,52.50483743058803,13.58006130331887,
Penny,Kulmseestraße,9,12683,Berlin,Mo-Sa 07:00-21:00,Penny,,,,,,yes,,,,,https://www.penny.de/,52.51360042849595,13.552939767860762,
Netto,Blankenburger Straße,61,13156,Berlin,Mo-Sa 07:00-20:00,Netto,,,,,,yes,,,,,,52.583305032999135,13.413168753374828,
Edeka Elstaler Straße,Elstaler Straße,6,13583,Berlin,Mo-Sa 07:00-22:00,Edeka,,,,,,,,,,,,52.537325833410705,13.18544729099311,
Netto Marken-Discount,Damerowstraße,40,13187,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,,,,,,,,,,https://www.netto-online.de/filialen/Berlin-Pankow/Damerowstr-40/5647/,52.57622867054723,13.426083445781089,
Lidl,Quickborner Straße,66,13439,,Mo-Sa 08:00-21:00,Lidl,,,,,,yes,wlan,,,,,52.604029390080186,13.36802019373013,
Bio Company,Yorckstraße,35-42,10965,Berlin,Mo-Sa 08:00-21:00; PH off,Bio Company,,yes,,,,yes,,,+49 30 817254580,,,52.49296360684261,13.37161815179912,
Aldi,Kanalstraße,8,12357,Berlin,Mo-Sa 08:00-21:00,ALDI Nord,,,,yes,yes,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/kanalstrasse-8/3182206,52.4308483217934,13.495845336157172,
Kaufland,Storkower Straße,139,10407,Berlin,Mo-Sa 07:00-22:00; Su 13:00-18:00,Kaufland,,,,,,yes,,,,,https://filiale.kaufland.de/service/filiale/berlin-storkower-str--3330.html,52.5340191116295,13.456544792403832,
E-Center Untergehrer,Schnellerstraße,131,12439,Berlin,"Mo-Sa 07:00-22:00; Su,PH off",Edeka,,,,,,yes,wlan,,,kundenservice@minden.edeka.de,,52.45796781165528,13.510262847820673,
REWE,Hermann-Hesse-Straße,14,13156,Berlin,Mo-Sa 07:00-23:30,Rewe,,,,yes,,yes,wlan,,+49 3047487285,,https://www.rewe.de/marktseite/berlin-niederschoenhausen/1931091/rewe-markt-hermann-hesse-str-14/,52.58129643482978,13.40067268146105,
EDEKA,Eichborndamm,77-85,,,Mo-Sa 07:00-22:00,Edeka,,,,,,yes,,,,,,52.57587663003665,13.31424263002688,
Rewe,Glienicker Straße,6b-c,13467,Berlin,Mo-Sa 07:00-22:00,REWE,,,,,,yes,,,,,,52.61757962676296,13.308555695144404,
Norma,,,,,Mo-Sa 08:00-20:00,Norma,,,,,,,,,,,,52.55495763850046,13.479321766475534,
Aldi,Gülzower Straße,74,12619,Berlin,Mo-Sa 07:00-21:00; PH off,Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/gulzower-strasse-74/3180926,52.516965819340584,13.589829910463251,
EDEKA Kruppa,Kottmeierstraße,3,12459,Berlin,Mo-Sa 07:00-21:00,EDEKA,,,,,,yes,,,,edeka.kruppa@minden.edeka.de,,52.46323835817276,13.52569505618691,
REWE,Groß-Ziethener Chaussee,33,12355,Berlin,Mo-Sa 07:00-22:00,Rewe,,,,,,yes,wlan,,+493060970124,,https://www.rewe.de/,52.41284684361787,13.493213749280079,
Netto Marken-Discount,Köpenicker Straße,25-29,12524,Berlin,Mo-Sa 07:00-22:00,Netto Marken-Discount,,yes,,yes,,,wlan,,,,https://www.netto-online.de/filialen/Berlin-Altglienicke/Koepenicker-Str-27/5724/,52.419048450068686,13.53746665930481,
Penny Fehrbelliner Tor,Fehrbelliner Straße,29,13585,Berlin,"Mo-Sa 07:00-22:00; Su,PH off",Penny,,yes,yes,yes,,yes,,,,,https://penny-gruener-weg.de,52.55328829228474,13.197972138794514,
Kaufland,Grünhofer Weg,9,13581,Berlin,Mo-Sa 07:00-22:00,Kaufland,,,,,,yes,,,,,,52.53295671894104,13.189194185462611,
Lidl,,,,,Mo-Sa 08:00-21:00,Lidl,,,,,,yes,,,,,https://www.lidl.de/,52.55396018220697,13.401005055126928,
REWE,Ernststraße,7,13509,Berlin,Mo-Sa 07:00-22:00,Rewe,,,,,,yes,,,,,,52.58325686233185,13.29154481216451,
Rewe,Hönower Straße,74 - 80,12623,Berlin,Mo-Sa 07:00-22:00; PH off,REWE,,,,,,yes,,,,,https://www.rewe.de/marktseite/berlin-stadt/1766069/rewe-markt-hoenower-strasse-74-80/,52.511879357051356,13.61387034127866,
EDEKA Kaulsdorfer Straße,Kaulsdorfer Straße,94,12621,Berlin,Mo-Sa 07:00-21:30; PH off,EDEKA,,,,,,yes,,,+49 30 21456443,,https://www.edeka.de/eh/minden-hannover/edeka-woolard-kaulsdorfer-str.-94/index.jsp,52.47511185864525,13.56849141027513,
Kaufland,Pichelswerderstraße,6,13597,Berlin,Mo-Sa 07:00-22:00,Kaufland,,,,,,yes,,,+49 30 58597600,,https://www.kaufland.de/service/filiale.storeName=DE2043.html,52.52945010418416,13.214437028743847,
Aldi,Brunsbütteler Damm,201/203,13581,Berlin,Mo-Sa 07:00-21:00,Aldi Nord,,,,,,yes,,,,,,52.532898081839974,13.167105963738278,
Aldi,Bergstraße,93-97,12169,Berlin,"Mo-Sa 07:00-21:00; Su,PH off",Aldi Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/bergstrasse-93-97/3181113,52.45844896412778,13.3271995214472,
REWE,Tamara-Danz-Straße,11,10243,Berlin,"Mo-Th 07:00-23:00; Fr-Sa 07:00-24:00; Su,PH off",Rewe,,,,,,,,,,,,52.506058543652465,13.447486513329066,
PENNY,Schönerlinder Straße,62,13127,Berlin,Mo-Sa 07:00-21:00,Penny,,,,,,yes,,,,,,52.61346115166431,13.434013382358655,
Penny,,,,,Mo-Sa 07:00-21:00,Penny,,,,,,yes,,,,,,52.43372579778355,13.469683597076479,
ALDI Nord,Müggelheimer Damm,244,12559,,Mo-Sa 07:00-20:00,ALDI Nord,,,,,,yes,,,,,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/muggelheimer-damm-244-252/3182014,52.41379987504079,13.656916892053095,
Lidl,Rastatter Straße,3,12623,Berlin,Mo-Sa 07:00-21:00; PH off,Lidl,,,,,,,,,,,,52.490046361519006,13.605631620335485,
REWE,Neue Grottkauer Straße,9,12619,Berlin,Mo-Sa 07:00-22:00; PH off,REWE,,,,,,yes,,,,,,52.529403909915615,13.594113073483399,
