immo_id,title,address,zip_code,latitude,longitude,contact_name,kitchen,balcony,garden,cellar,private,rooms,sqm,rent,extra_costs,media_count,url,neighborhood,district
immowelt_ultimate_50_01105,Gepflegte 7-Zimmer-Altbau in Berlin-Zehlendorf,Steglitzer Damm 266,14109,52.524578,13.115679,Hausverwaltung Berlin,1,0,0,0,0,7.0,188,3842.476839,229.13,33,https://www.immowelt.de/expose/berlin-zehlendorf-1105,,Havelland
immowelt_ultimate_50_01106,"Charmante 4,5-Zimmer-Galeriewohnung in Berlin-Neukölln",Clayallee 165,12051,52.371157,13.531334,Metropolitan Properties,1,1,0,1,1,4.5,116,2788.932116,,5,https://www.immowelt.de/expose/berlin-neukölln-1106,,Dahme-Spreewald
immowelt_ultimate_50_01107,Geräumige 3-Zimmer-Etagenwohnung in Berlin-Tegel,Oranienstraße 167,13507,52.361432,13.379046,,0,0,0,0,1,3.0,58,1093.642421,261.86,33,https://www.immowelt.de/expose/berlin-tegel-1107,,Teltow-Fläming
immowelt_ultimate_50_01108,"Top-moderne 6,5-Zimmer-Souterrainwohnung in Berlin-Wedding",Brunnenstraße 163,13359,52.525445,13.702987,Spree Properties,0,1,1,1,1,6.5,183,4639.678753,,20,https://www.immowelt.de/expose/berlin-wedding-1108,,Märkisch-Oderland
immowelt_ultimate_50_01109,"Traumhafte 1,5-Zimmer-Dachgeschoss in Berlin-Lichtenberg",Spandauer Damm 61,10369,52.436658,13.740771,Prenzlauer Berg Living,0,0,1,0,0,1.5,56,746.249883,112.51,31,https://www.immowelt.de/expose/berlin-lichtenberg-1109,Rahnsdorf,Rahnsdorf
immowelt_ultimate_51_01118,Attraktive 6-Zimmer-Apartment in Berlin-Köpenick,Landsberger Allee 298,12589,52.45704,13.587293,Prenzlauer Berg Living,0,1,0,0,0,6.0,134,3570.810244,317.91,6,https://www.immowelt.de/expose/berlin-köpenick-1118,Dammvorstadt,Köpenick
immowelt_ultimate_51_01119,"Schöne 3,5-Zimmer-Turmwohnung in Berlin-Prenzlauer Berg",Frankfurter Allee 226,10437,52.402665,13.599755,,1,1,1,0,1,3.5,81,2220.03826,,23,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1119,Grünau,Grünau
immowelt_ultimate_51_01120,Komplett renovierte 7-Zimmer-Turmwohnung in Berlin-Schöneberg,Landsberger Allee 87,10787,52.393459,13.207018,Premium Wohnen Berlin,1,1,0,0,1,7.0,157,8211.613491,246.81,8,https://www.immowelt.de/expose/berlin-schöneberg-1120,Stahnsdorf,Stahnsdorf
immowelt_ultimate_51_01121,Schöne 2-Zimmer-Dachgeschoss in Berlin-Friedrichshain,Reinickendorfer Straße 108,10245,52.581543,13.501691,Kreuzberg Wohnen,0,0,0,0,0,2.0,39,1305.790487,,8,https://www.immowelt.de/expose/berlin-friedrichshain-1121,Wartenberg,Wartenberg
immowelt_ultimate_51_01122,"Sanierte 5,5-Zimmer-Souterrainwohnung in Berlin-Pankow",Schloßstraße 297,13187,52.439181,13.624982,,1,0,0,0,0,5.5,147,4018.857019,270.23,32,https://www.immowelt.de/expose/berlin-pankow-1122,Köpenick,Köpenick
immowelt_ultimate_51_01123,Großzügige 4-Zimmer-Etagenwohnung in Berlin-Moabit,Brunnenstraße 105,10557,52.563211,13.70455,Müller & Partner Immobilien,0,1,0,0,1,4.0,102,1871.076395,246.64,32,https://www.immowelt.de/expose/berlin-moabit-1123,,Märkisch-Oderland
immowelt_ultimate_51_01124,Attraktive 4-Zimmer-Neubau in Berlin-Hellersdorf,Kantstraße 278,12629,52.319209,13.470162,Neukölln Properties,1,1,0,1,1,4.0,86,1613.895666,,23,https://www.immowelt.de/expose/berlin-hellersdorf-1124,,Teltow-Fläming
immowelt_ultimate_51_01125,"Stilvolle 2,5-Zimmer-Neubau in Berlin-Kreuzberg",Müllerstraße 130,10965,52.539174,13.201176,Hauptstadt Immobilien,0,1,0,0,0,2.5,55,701.8822807,289.44,13,https://www.immowelt.de/expose/berlin-kreuzberg-1125,Spandau,Spandau
immowelt_ultimate_51_01126,"Teilmöblierte 1,5-Zimmer-Neubau in Berlin-Zehlendorf",Reinickendorfer Straße 44,14165,52.488157,13.644207,Neukölln Properties,1,0,0,0,1,1.5,35,1426.032479,,24,https://www.immowelt.de/expose/berlin-zehlendorf-1126,,Märkisch-Oderland
immowelt_ultimate_51_01127,"Bezugsfreie 3,5-Zimmer-Dachterrassenwohnung in Berlin-Charlottenburg",Wilmersdorfer Straße 154,10629,52.43899,13.173835,,1,1,0,0,0,3.5,93,1912.875164,,34,https://www.immowelt.de/expose/berlin-charlottenburg-1127,Nikolassee,Nikolassee
immowelt_ultimate_51_01128,"Elegante 6,5-Zimmer-Gartenwohnung in Berlin-Moabit",Thielallee 219,10551,52.479662,13.729363,Müller & Partner Immobilien,1,1,0,0,1,6.5,173,4889.248067,287.04,23,https://www.immowelt.de/expose/berlin-moabit-1128,,Oder-Spree
immowelt_ultimate_51_01129,Lichtdurchflutete 1-Zimmer-Penthouse in Berlin-Spandau,Kurfürstendamm 161,13585,52.375757,13.306325,,0,1,1,0,0,1.0,50,1619.901543,216.6,35,https://www.immowelt.de/expose/berlin-spandau-1129,,Teltow-Fläming
immowelt_ultimate_51_01130,Freundliche 7-Zimmer-Studio in Berlin-Mitte,Danziger Straße 97,10119,52.312312,13.350623,,1,1,1,0,1,7.0,157,7455.326923,392.79,10,https://www.immowelt.de/expose/berlin-mitte-1130,,Teltow-Fläming
immowelt_ultimate_51_01131,Gepflegte 5-Zimmer-Etagenwohnung in Berlin-Köpenick,Königin-Luise-Straße 288,12555,52.333473,13.322194,,0,1,1,0,0,5.0,98,2670.811153,,30,https://www.immowelt.de/expose/berlin-köpenick-1131,,Teltow-Fläming
immowelt_ultimate_51_01132,"Freundliche 3,5-Zimmer-Studio in Berlin-Charlottenburg",Mehringdamm 216,10629,52.640823,13.383134,,1,1,0,0,1,3.5,112,4359.163314,,24,https://www.immowelt.de/expose/berlin-charlottenburg-1132,Musikerviertel,Musikerviertel
immowelt_ultimate_51_01133,Gepflegte 2-Zimmer-Etagenwohnung in Berlin-Tempelhof,Schönhauser Allee 253,12105,52.657718,13.175496,Friedrichshain Properties,1,1,0,0,0,2.0,68,1695.623696,122.81,35,https://www.immowelt.de/expose/berlin-tempelhof-1133,Marwitz,Marwitz
immowelt_ultimate_51_01134,Teilmöblierte 3-Zimmer-Turmwohnung in Berlin-Mitte,Gneisenaustraße 18,10115,52.648292,13.149318,,1,1,0,0,0,3.0,70,2807.200872,293.49,19,https://www.immowelt.de/expose/berlin-mitte-1134,Bötzow,Bötzow
immowelt_ultimate_51_01135,"Moderne 2,5-Zimmer-Wohnung in Berlin-Schöneberg",Invalidenstraße 296,10789,52.542756,13.320001,City Living Berlin,0,1,1,0,0,2.5,94,4209.459969,249.92,29,https://www.immowelt.de/expose/berlin-schöneberg-1135,Charlottenburg-Nord,Charlottenburg-Nord
immowelt_ultimate_51_01136,Sanierte 4-Zimmer-Wohnung in Berlin-Friedrichshain,Yorckstraße 235,10249,52.625305,13.243119,Spree Properties,1,1,0,0,0,4.0,90,3029.857376,218.22,35,https://www.immowelt.de/expose/berlin-friedrichshain-1136,Waldsiedlung,Heiligensee
immowelt_ultimate_51_01137,Sonnige 2-Zimmer-Apartment in Berlin-Friedrichshain,Landsberger Allee 10,10245,52.402121,13.144888,,0,0,0,0,1,2.0,59,2662.118087,306.05,9,https://www.immowelt.de/expose/berlin-friedrichshain-1137,Stolpe (Wannsee),Wannsee
immowelt_ultimate_51_01138,"Exklusive 5,5-Zimmer-Etagenwohnung in Berlin-Wedding",Clayallee 133,13347,52.419005,13.338187,Berlin Living GmbH,1,0,0,0,0,5.5,189,3472.118344,269.35,32,https://www.immowelt.de/expose/berlin-wedding-1138,Lichterfelde Ost,Lichterfelde
immowelt_ultimate_51_01139,Moderne 1-Zimmer-Dachgeschoss in Berlin-Tegel,Unter den Linden 265,13507,52.456809,13.302454,,0,0,0,0,1,1.0,20,609.968849,,29,https://www.immowelt.de/expose/berlin-tegel-1139,Dahlem,Dahlem
immowelt_ultimate_51_01140,Gemütliche 6-Zimmer-Wohnung mit Balkon in Berlin-Reinickendorf,Yorckstraße 81,13435,52.654451,13.523755,Müller & Partner Immobilien,1,0,0,1,1,6.0,122,1966.925956,181.89,17,https://www.immowelt.de/expose/berlin-reinickendorf-1140,Zepernick,Zepernick
immowelt_ultimate_51_01141,"Luxuriöse 6,5-Zimmer-Turmwohnung in Berlin-Friedrichshain",Heerstraße 90,10249,52.532757,13.121155,Berliner Immobilien Service,1,1,1,1,0,6.5,154,3670.537037,,32,https://www.immowelt.de/expose/berlin-friedrichshain-1141,Staaken,Spandau
immowelt_ultimate_51_01142,"Designer 1,5-Zimmer-Wohnung mit Garten in Berlin-Steglitz",Friedrichstraße 275,12161,52.491436,13.545715,,0,0,0,0,1,1.5,38,1475.570022,,12,https://www.immowelt.de/expose/berlin-steglitz-1142,Biesdorf,Biesdorf
immowelt_ultimate_51_01143,"Bezugsfreie 2,5-Zimmer-Dachgeschoss in Berlin-Wilmersdorf",Hermannstraße 145,10709,52.494626,13.704626,City Living Berlin,0,1,0,0,0,2.5,89,2302.100567,,30,https://www.immowelt.de/expose/berlin-wilmersdorf-1143,,Oder-Spree
immowelt_ultimate_52_01144,"Großzügige 3,5-Zimmer-Studio in Berlin-Steglitz",Wilmersdorfer Straße 110,12161,52.684747,13.543281,,0,1,0,0,0,3.5,89,2884.964569,109.76,8,https://www.immowelt.de/expose/berlin-steglitz-1144,Schönow,Schönow
immowelt_ultimate_52_01145,"Luxuriöse 6,5-Zimmer-Dachterrassenwohnung in Berlin-Dahlem",Landsberger Allee 197,14195,52.514922,13.413671,Hauptstadt Immobilien,0,1,0,0,0,6.5,135,4167.731318,217.6,5,https://www.immowelt.de/expose/berlin-dahlem-1145,Mitte,Mitte
immowelt_ultimate_52_01146,"Geräumige 5,5-Zimmer-Wohnung mit Terrasse in Berlin-Wedding",Savignyplatz 185,13353,52.467405,13.438295,Friedrichshain Properties,1,1,0,1,1,5.5,183,4709.092938,215.6,33,https://www.immowelt.de/expose/berlin-wedding-1146,Neukölln,Neukölln
immowelt_ultimate_52_01147,Attraktive 2-Zimmer-Loft in Berlin-Zehlendorf,Hackescher Markt 195,14129,52.339261,13.374254,Wedding Wohnen,0,0,1,0,0,2.0,42,543.2875023,,31,https://www.immowelt.de/expose/berlin-zehlendorf-1147,,Teltow-Fläming
immowelt_ultimate_52_01148,Repräsentative 6-Zimmer-Turmwohnung in Berlin-Wilmersdorf,Hackescher Markt 270,10713,52.521605,13.599345,Charlottenburg Estates,1,1,0,0,1,6.0,128,5131.62541,356.0,15,https://www.immowelt.de/expose/berlin-wilmersdorf-1148,Kaulsdorf,Kaulsdorf
immowelt_ultimate_52_01149,Gepflegte 1-Zimmer-Studio in Berlin-Neukölln,Gneisenaustraße 24,12051,52.520833,13.368197,Neukölln Properties,0,0,0,0,0,1.0,36,1015.121625,36.28,35,https://www.immowelt.de/expose/berlin-neukölln-1149,Tiergarten,Tiergarten
immowelt_ultimate_52_01150,Lichtdurchflutete 1-Zimmer-Galeriewohnung in Berlin-Wedding,Spandauer Damm 169,13357,52.40468,13.204469,,0,0,0,0,0,1.0,39,801.5338075,,35,https://www.immowelt.de/expose/berlin-wedding-1150,,Potsdam-Mittelmark
immowelt_ultimate_52_01151,Gemütliche 2-Zimmer-Loft in Berlin-Dahlem,Alexanderplatz 18,14195,52.380751,13.775741,,0,0,1,0,1,2.0,60,1394.627144,342.72,33,https://www.immowelt.de/expose/berlin-dahlem-1151,Steinfurt,Steinfurt
immowelt_ultimate_52_01152,Gemütliche 2-Zimmer-Studio in Berlin-Tempelhof,Gneisenaustraße 253,12103,52.553244,13.371817,,0,1,1,0,0,2.0,53,1548.761793,,7,https://www.immowelt.de/expose/berlin-tempelhof-1152,Gesundbrunnen,Gesundbrunnen
immowelt_ultimate_52_01153,Ruhige 6-Zimmer-Etagenwohnung in Berlin-Steglitz,Alexanderplatz 176,12161,52.445367,13.465753,,1,1,1,0,1,6.0,160,2076.091258,209.99,26,https://www.immowelt.de/expose/berlin-steglitz-1153,Britz,Britz
immowelt_ultimate_52_01154,Top-moderne 3-Zimmer-Etagenwohnung in Berlin-Marzahn,Karl-Marx-Straße 270,12683,52.571786,13.10554,Berlin Living GmbH,0,1,0,1,0,3.0,60,823.7639945,,24,https://www.immowelt.de/expose/berlin-marzahn-1154,Falkenhagen,Falkenhagen
immowelt_ultimate_52_01155,"Repräsentative 1,5-Zimmer-Galeriewohnung in Berlin-Dahlem",Helmholtzplatz 279,14195,52.507794,13.589769,Metropolitan Properties,1,1,0,0,0,1.5,50,1213.921753,57.92,6,https://www.immowelt.de/expose/berlin-dahlem-1155,Kaulsdorf,Kaulsdorf
immowelt_ultimate_52_01156,"Geräumige 2,5-Zimmer-Dachgeschoss in Berlin-Kreuzberg",Sonnenallee 163,10997,52.668866,13.378061,Charlottenburg Estates,1,0,0,1,1,2.5,63,2635.875603,,33,https://www.immowelt.de/expose/berlin-kreuzberg-1156,,Oberhavel
immowelt_ultimate_52_01157,"Kernsanierte 6,5-Zimmer-Penthouse in Berlin-Köpenick",Bergmannstraße 71,12559,52.624268,13.743052,Charlottenburg Estates,1,1,0,1,0,6.5,147,4061.965185,305.13,13,https://www.immowelt.de/expose/berlin-köpenick-1157,,Barnim
immowelt_ultimate_52_01158,"Geräumige 5,5-Zimmer-Etagenwohnung in Berlin-Hellersdorf",Schönhauser Allee 209,12623,52.485427,13.336754,,0,1,0,0,1,5.5,176,2357.906949,73.74,32,https://www.immowelt.de/expose/berlin-hellersdorf-1158,Wilmersdorf,Wilmersdorf
immowelt_ultimate_52_01159,Repräsentative 1-Zimmer-Wohnung mit Terrasse in Berlin-Moabit,Kastanienallee 76,10555,52.498524,13.708267,Charlottenburg Estates,0,0,0,1,0,1.0,30,870.5547954,199.9,9,https://www.immowelt.de/expose/berlin-moabit-1159,,Oder-Spree
immowelt_ultimate_52_01160,Bezugsfreie 2-Zimmer-Gartenwohnung in Berlin-Lichtenberg,Chausseestraße 109,10319,52.377559,13.688993,,0,0,1,0,1,2.0,49,1067.490266,,9,https://www.immowelt.de/expose/berlin-lichtenberg-1160,Schmöckwitz,Schmöckwitz
immowelt_ultimate_52_01161,Teilmöblierte 1-Zimmer-Penthouse in Berlin-Tempelhof,Danziger Straße 295,12105,52.563546,13.615266,Müller & Partner Immobilien,0,0,0,0,0,1.0,39,485.5413539,195.95,11,https://www.immowelt.de/expose/berlin-tempelhof-1161,,Märkisch-Oderland
immowelt_ultimate_52_01162,Lichtdurchflutete 3-Zimmer-Studio in Berlin-Treptow,Helmholtzplatz 122,12489,52.362917,13.1738,City Living Berlin,0,0,0,0,1,3.0,66,511.5390233,,28,https://www.immowelt.de/expose/berlin-treptow-1162,Kienwerder,Kienwerder
immowelt_ultimate_52_01163,Designer 2-Zimmer-Wohnung in Berlin-Neukölln,Friedrichstraße 98,12059,52.519397,13.666899,Metropolitan Properties,0,1,0,0,0,2.0,74,2150.551582,,35,https://www.immowelt.de/expose/berlin-neukölln-1163,,Märkisch-Oderland
immowelt_ultimate_53_01164,"Kernsanierte 1,5-Zimmer-Neubau in Berlin-Reinickendorf",Neukölln 128,13435,52.605443,13.78707,,0,1,0,0,1,1.5,35,604.8749179,,15,https://www.immowelt.de/expose/berlin-reinickendorf-1164,,Märkisch-Oderland
immowelt_ultimate_53_01165,Lichtdurchflutete 6-Zimmer-Studio in Berlin-Spandau,Greifswalder Straße 152,13589,52.588066,13.213701,,1,0,0,0,0,6.0,181,4279.960279,,10,https://www.immowelt.de/expose/berlin-spandau-1165,Hakenfelde,Spandau
immowelt_ultimate_53_01166,"Designer 2,5-Zimmer-Penthouse in Berlin-Charlottenburg",Savignyplatz 128,10585,52.66004,13.158377,City Living Berlin,1,1,0,1,1,2.5,94,2008.083035,55.91,12,https://www.immowelt.de/expose/berlin-charlottenburg-1166,Bötzow,Bötzow
immowelt_ultimate_53_01167,Moderne 6-Zimmer-Erdgeschoss in Berlin-Moabit,Schönhauser Allee 284,10555,52.478039,13.163618,,1,1,0,1,1,6.0,149,3398.246672,,19,https://www.immowelt.de/expose/berlin-moabit-1167,Gatow,Spandau
immowelt_ultimate_53_01168,Moderne 1-Zimmer-Wohnung mit Terrasse in Berlin-Neukölln,Schloßstraße 269,12049,52.350775,13.660242,,0,1,1,0,0,1.0,34,893.9293309,,32,https://www.immowelt.de/expose/berlin-neukölln-1168,Niederlehme,Niederlehme
immowelt_ultimate_53_01169,Luxuriöse 2-Zimmer-Studio in Berlin-Wilmersdorf,Frankfurter Allee 154,10707,52.591197,13.641809,,1,1,0,1,0,2.0,67,2552.152107,,8,https://www.immowelt.de/expose/berlin-wilmersdorf-1169,,Barnim
immowelt_ultimate_53_01170,Gemütliche 5-Zimmer-Hochparterre in Berlin-Kreuzberg,Helmholtzplatz 60,10961,52.686863,13.685109,,0,1,0,0,1,5.0,129,2620.301159,351.1,20,https://www.immowelt.de/expose/berlin-kreuzberg-1170,Sydower Fließ,Sydower Fließ
immowelt_ultimate_53_01171,"Sonnige 4,5-Zimmer-Wohnung mit Terrasse in Berlin-Reinickendorf",Alexanderplatz 217,13439,52.636403,13.183819,Kiez Immobilien,0,1,0,0,0,4.5,118,2078.462201,,19,https://www.immowelt.de/expose/berlin-reinickendorf-1171,,Oberhavel
immowelt_ultimate_53_01172,"Top-moderne 3,5-Zimmer-Maisonette in Berlin-Charlottenburg",Chausseestraße 244,10587,52.397542,13.394646,Charlottenburg Estates,1,0,0,0,0,3.5,85,2199.670617,345.1,27,https://www.immowelt.de/expose/berlin-charlottenburg-1172,Lichtenrade,Lichtenrade
immowelt_ultimate_53_01173,"Bezugsfreie 4,5-Zimmer-Wohnung mit Terrasse in Berlin-Steglitz",Badstraße 62,12163,52.457997,13.450291,Neukölln Properties,1,1,0,0,1,4.5,133,2474.236558,298.51,35,https://www.immowelt.de/expose/berlin-steglitz-1173,Britz,Britz
immowelt_ultimate_53_01174,Kernsanierte 3-Zimmer-Galeriewohnung in Berlin-Spandau,Hermannstraße 179,13581,52.343397,13.245428,,0,0,0,1,0,3.0,79,1226.446505,,22,https://www.immowelt.de/expose/berlin-spandau-1174,,Potsdam-Mittelmark
immowelt_ultimate_53_01175,Ruhige 2-Zimmer-Maisonette in Berlin-Hellersdorf,Danziger Straße 268,12627,52.447935,13.232641,Müller & Partner Immobilien,1,0,0,0,0,2.0,51,1053.508986,321.22,33,https://www.immowelt.de/expose/berlin-hellersdorf-1175,Zehlendorf,Zehlendorf
immowelt_ultimate_53_01176,"Helle 3,5-Zimmer-Penthouse in Berlin-Zehlendorf",Friedrichstraße 85,14167,52.344905,13.233979,Müller & Partner Immobilien,1,1,0,0,1,3.5,89,2124.341008,356.34,13,https://www.immowelt.de/expose/berlin-zehlendorf-1176,,Potsdam-Mittelmark
immowelt_ultimate_53_01177,Lichtdurchflutete 6-Zimmer-Studio in Berlin-Grunewald,Leipziger Straße 135,14193,52.446591,13.199765,Steglitz Properties,1,1,0,0,1,6.0,144,6451.231259,180.57,6,https://www.immowelt.de/expose/berlin-grunewald-1177,Nikolassee,Nikolassee
immowelt_ultimate_53_01178,"Helle 4,5-Zimmer-Wohnung mit Balkon in Berlin-Charlottenburg",Kollwitzplatz 283,10587,52.431838,13.48038,,1,1,1,1,0,4.5,125,8073.85965,,14,https://www.immowelt.de/expose/berlin-charlottenburg-1178,Rudow,Rudow
immowelt_ultimate_53_01179,Gemütliche 4-Zimmer-Wohnung in Berlin-Köpenick,Greifswalder Straße 259,12555,52.388399,13.325454,Metropolitan Properties,0,1,0,0,0,4.0,121,2699.609219,385.97,31,https://www.immowelt.de/expose/berlin-köpenick-1179,,Teltow-Fläming
immowelt_ultimate_53_01180,Sanierte 4-Zimmer-Maisonette in Berlin-Tempelhof,Kollwitzplatz 111,12107,52.570256,13.374187,,1,1,0,0,1,4.0,86,2336.000852,127.11,18,https://www.immowelt.de/expose/berlin-tempelhof-1180,Reinickendorf,Reinickendorf
immowelt_ultimate_53_01181,Attraktive 6-Zimmer-Maisonette in Berlin-Wedding,Friedrichstraße 176,13353,52.360855,13.592431,Charlottenburg Estates,0,0,1,1,1,6.0,128,1509.31579,136.31,35,https://www.immowelt.de/expose/berlin-wedding-1181,,Dahme-Spreewald
immowelt_ultimate_53_01182,Repräsentative 3-Zimmer-Neubau in Berlin-Wilmersdorf,Mehringdamm 142,10709,52.526002,13.773629,,1,1,0,0,1,3.0,79,4225.226025,317.11,18,https://www.immowelt.de/expose/berlin-wilmersdorf-1182,Petershagen-Nord,Petershagen-Nord
immowelt_ultimate_53_01183,Hochwertige 1-Zimmer-Maisonette in Berlin-Wedding,Kantstraße 174,13349,52.539901,13.218692,,0,0,0,0,1,1.0,36,923.6535595,375.1,34,https://www.immowelt.de/expose/berlin-wedding-1183,Haselhorst,Spandau
immowelt_ultimate_53_01184,Stilvolle 2-Zimmer-Dachterrassenwohnung in Berlin-Wedding,Spandauer Damm 165,13351,52.621694,13.440245,City Living Berlin,0,0,0,1,1,2.0,48,705.018899,331.82,20,https://www.immowelt.de/expose/berlin-wedding-1184,Französisch Buchholz,Französisch Buchholz
immowelt_ultimate_53_01185,Gepflegte 3-Zimmer-Turmwohnung in Berlin-Hellersdorf,Hermannstraße 53,12629,52.534884,13.264711,Wedding Wohnen,0,1,1,0,0,3.0,55,853.3959751,346.02,10,https://www.immowelt.de/expose/berlin-hellersdorf-1185,Siemensstadt,Spandau
immowelt_ultimate_53_01186,Erstbezug 1-Zimmer-Wohnung in Berlin-Treptow,Reinickendorfer Straße 248,12487,52.366011,13.484285,Berliner Immobilien Service,1,1,0,0,0,1.0,49,2032.344294,262.75,19,https://www.immowelt.de/expose/berlin-treptow-1186,Schönefeld,Schönefeld
immowelt_ultimate_54_01187,"Erstbezug 2,5-Zimmer-Studio in Berlin-Frohnau",Savignyplatz 110,13465,52.55039,13.361234,Berliner Immobilien Service,1,1,0,0,0,2.5,83,1906.058323,65.99,21,https://www.immowelt.de/expose/berlin-frohnau-1187,Leopoldkiez,Wedding
immowelt_ultimate_54_01188,"Top-moderne 5,5-Zimmer-Wohnung mit Garten in Berlin-Frohnau",Badstraße 291,13465,52.398869,13.297186,Tempelhof Immobilien,1,1,0,0,0,5.5,187,2161.577291,99.96,19,https://www.immowelt.de/expose/berlin-frohnau-1188,Seehof,Seehof
immowelt_ultimate_54_01189,"Designer 5,5-Zimmer-Altbau in Berlin-Steglitz",Müllerstraße 2,12161,52.336504,13.594096,Berlin Living GmbH,1,1,0,1,0,5.5,160,4148.531125,353.83,32,https://www.immowelt.de/expose/berlin-steglitz-1189,,Dahme-Spreewald
immowelt_ultimate_54_01190,"Top-moderne 2,5-Zimmer-Maisonette in Berlin-Spandau",Savignyplatz 163,13589,52.317521,13.480484,Berlin Living GmbH,0,0,0,0,1,2.5,64,993.6783235,,29,https://www.immowelt.de/expose/berlin-spandau-1190,,Teltow-Fläming
immowelt_ultimate_54_01191,Gepflegte 4-Zimmer-Souterrainwohnung in Berlin-Mitte,Bergmannstraße 61,10178,52.394282,13.665817,,1,1,1,0,0,4.0,94,4772.157057,249.82,31,https://www.immowelt.de/expose/berlin-mitte-1191,Müggelheim,Müggelheim
immowelt_ultimate_54_01192,Designer 2-Zimmer-Dachterrassenwohnung in Berlin-Mitte,Karl-Marx-Allee 157,10117,52.510819,13.702921,,1,1,1,1,1,2.0,39,1980.570752,,5,https://www.immowelt.de/expose/berlin-mitte-1192,,Märkisch-Oderland
immowelt_ultimate_54_01193,"Sanierte 1,5-Zimmer-Souterrainwohnung in Berlin-Mitte",Oranienstraße 106,10119,52.475711,13.51848,Friedrichshain Properties,1,0,0,1,1,1.5,42,2785.971715,158.88,12,https://www.immowelt.de/expose/berlin-mitte-1193,Karlshorst,Karlshorst
immowelt_ultimate_54_01194,Hochwertige 1-Zimmer-Wohnung in Berlin-Friedrichshain,Karl-Marx-Allee 23,10245,52.587702,13.712155,Urban Living Berlin,1,1,0,1,1,1.0,41,2505.4281,,8,https://www.immowelt.de/expose/berlin-friedrichshain-1194,,Märkisch-Oderland
immowelt_ultimate_54_01195,Elegante 2-Zimmer-Turmwohnung in Berlin-Wilmersdorf,Simon-Dach-Straße 245,10715,52.410393,13.384689,,0,0,0,0,0,2.0,52,2713.269532,,29,https://www.immowelt.de/expose/berlin-wilmersdorf-1195,Marienfelde,Marienfelde
immowelt_ultimate_54_01196,"Stilvolle 1,5-Zimmer-Souterrainwohnung in Berlin-Schöneberg",Greifswalder Straße 110,10785,52.443448,13.58017,,0,1,0,0,0,1.5,71,3701.865581,321.56,28,https://www.immowelt.de/expose/berlin-schöneberg-1196,Kietzer Vorstadt,Köpenick
immowelt_ultimate_54_01197,"Großzügige 3,5-Zimmer-Gartenwohnung in Berlin-Marzahn",Residenzstraße 242,12687,52.448378,13.663552,,1,0,0,0,1,3.5,77,816.4124963,395.52,30,https://www.immowelt.de/expose/berlin-marzahn-1197,Rahnsdorf,Rahnsdorf
immowelt_ultimate_54_01198,Komplett renovierte 4-Zimmer-Altbau in Berlin-Wilmersdorf,Alexanderplatz 61,10709,52.546853,13.515112,Berlin Living GmbH,1,1,0,0,0,4.0,95,3046.354146,199.37,5,https://www.immowelt.de/expose/berlin-wilmersdorf-1198,Alt-Hohenschönhausen,Alt-Hohenschönhausen
immowelt_ultimate_54_01199,"Freundliche 5,5-Zimmer-Maisonette in Berlin-Wilmersdorf",Alexanderplatz 217,10713,52.424965,13.158762,Hauptstadt Immobilien,1,1,0,0,1,5.5,137,4699.938369,360.24,27,https://www.immowelt.de/expose/berlin-wilmersdorf-1199,Wannsee,Wannsee
