school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,students_total,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag
11P17,Pädalogik GmbH - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Lichtenberg,Fennpfuhl,10369,Rudolf-Seiffert-Straße,50A,+49 30 347476170,+4930 347476193,schulleitung@paedalogik.de,https://paedalogik.de,2024/25,Private School,,,,,,,FALSE
11P18,Akademie für berufliche Bildung (AFBB) gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Lichtenberg,10365,Bornitzstraße,73,+49 30 2888690,+49 30 28886920,berlin@afbb-ggmbh.de,https://www.afbb.de,2024/25,Private School,,,,,,,FALSE
11P19,Semper Schulen Berlin gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Fennpfuhl,10367,Möllendorffstraße,45,+49 30 93693671,+49 30 93693677,y.pielen@semper-schulen.de,http://www.semperschulen.de,2024/25,Private School,,,,,,,FALSE
11P21,Grundschule am Campus Hedwig,Grundschule,Private,Privatschule,Lichtenberg,Lichtenberg,10367,Möllendorffstraße,33,+49 17655725178,+49 30,grundschule.hedwig@sozdia.de,https://www.sozdia.de,2024/25,Private School,,,,,,,FALSE
11S02,Schule am Fennpfuhl,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Alfred-Jung-Straße,19,+49 30 9720416,+49 30 97104980,Schule-am-Fennpfuhl@t-online.de,https://schule-fennpfuhl.de,2024/25,Special Needs School,127,47,80,25,24,1,FALSE
11S04,Paul-und-Charlotte-Kniese-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Straße,6,+49 30 51659714,+49 30 51659716,sekretariat@kniese.schule.berlin.de,https://www.kniese-schule-berlin.de,2024/25,Special Needs School,64,24,40,14,12,2,FALSE
11S05,Schule am grünen Grund,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Herzbergstraße,79,+49 30 5436709,+49 30 54801474,sekretariat@gruener-grund.schule.berlin.de,,2024/25,Special Needs School,95,48,47,22,15,7,FALSE
11S06,Selma-Lagerlöf-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Rüdigerstraße,76,+49 30 9721409,+49 30 97104940,sekretariat@11S06.schule.berlin.de,http://www.sprachheilschule-selma-lagerloef.de,2024/25,Special Needs School,183,54,129,24,23,1,FALSE
11S07,Carl-von-Linné-Schule,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10367,Paul-Junius-Straße,15,+49 30 5050960,+49 30 50509678,sekretariat@linne.schule.berlin.de,https://linne.schule,2024/25,Special Needs School,298,126,172,72,58,14,FALSE
11S08,Schule Am Breiten Luch,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Neu-Hohenschönhausen,13053,Am Breiten Luch,19,+49 30 9295080,+49 30 96209845,Sekretariat@11S08.schule.berlin.de,,2024/25,Special Needs School,210,84,126,32,19,13,FALSE
11S12,Nils-Holgersson-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Otto-Marquardt-Straße,14,+49 30 5139676,+49 30 50018292,mail@nils-holgersson-schule-berlin.de,https://www.nils-holgersson-schule-berlin.de,2024/25,Special Needs School,210,63,147,43,33,10,FALSE
11Y02,Johann-Gottfried-Herder-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,8,+49 30 97609567,+49 30 97609569,sekretariat@jgherder.de,http://www.jgherder.de,2024/25,Academic Secondary School,999,650,349,87,56,31,FALSE
11Y05,Hans-und-Hilde-Coppi-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Karlshorst,10318,Römerweg,30,+49 30 5098116,+49 30 50158007,sekretariat@coppi-gym.de,http://www.coppi-gym.de,2024/25,Academic Secondary School,742,419,323,74,46,28,FALSE
11Y09,Barnim-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Falkenberg,13057,Ahrensfelder Chaussee,41,+49 30 9366690,+49 30,kontakt@barnim-gym.de,https://www.barnim-gymnasium.net,2024/25,Academic Secondary School,1235,710,525,101,71,30,FALSE
11Y10,Manfred-von-Ardenne-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Alt-Hohenschönhausen,13055,Werneuchener Straße,27,+49 30 9865002,+49 30 9827769,info@ardenne-gymnasium.de,https://www.ardenne-gymnasium.de,2024/25,Academic Secondary School,849,461,388,71,40,31,FALSE
11Y11,Immanuel-Kant-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Rummelsburg,10317,Lückstraße,63,+49 30 5139748,+49 30 51098927,sekretariat@kant-gymnasium.de,http://www.kant-gymnasium.de,2024/25,Academic Secondary School,901,375,526,82,48,34,FALSE
11Y12,12. Schule (Gymnasium),Gymnasium,Public,Gymnasium,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,20,+49 30 2639114000,+49 30,11Y12@11Y12.schule.berlin.de,,2024/25,Academic Secondary School,152,73,79,13,3,10,FALSE
12A44,Willkommensschule TXL,Integrierte Sekundarschule,Public,Andere Schule,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,13627,Saatwinkler Damm,42,+49 30,+49 30,12A44@12A44.schule.berlin.de,,2024/25,Other School,417,205,212,53,39,14,FALSE
12B01,Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Reinickendorf,13409,Kühleweinstraße,5,+49 30 4979060,+49 30 49790611,schulbuero@osz-gss.de,https://www.gs-schule.de,2024/25,Vocational School,1691,148,1543,70,23,47,FALSE
12B02,Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,+49 30 4147210,+49 30 41472126,sekretariat@emilfischerschule.de,https://www.emilfischerschule.de,2024/25,Vocational School,1483,757,726,109,69,40,FALSE
12B03,Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,+49 30 4147920,+49 30 41479221,litfass@ernst-litfass-schule.de,https://ernst-litfass-schule.de,2024/25,Vocational School,880,356,524,68,31,37,TRUE
12G01,Havelmüller-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Namslaustraße,49,+49 30 4322101,+49 30 43555315,12G01@12G01.schule.berlin.de,https://havelmueller-grundschule.de,2024/25,Primary School,353,175,178,29,25,4,FALSE
12G02,Grundschule am Schäfersee,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Holländerstraße,25,+49 30 4567474,+49 30 4565038,12G02@12G02.schule.berlin.de,https://www.schaefersee-grundschule.de,2024/25,Primary School,469,217,252,45,36,9,TRUE
12G03,Reginhard-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Letteallee,39,+49 30 48096363,+49 30 48096364,12G03@12G03.schule.berlin.de,http://www.reginhard-grundschule.de,2024/25,Primary School,414,203,211,28,20,8,TRUE
12G04,Till-Eulenspiegel-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Humboldtstraße,8,+49 30 4953050,+49 30 49875706,12G04@12G04.schule.berlin.de,https://www.till-eulenspiegel-schule-berlin.de,2024/25,Primary School,548,278,270,36,26,10,FALSE
12G05,Kolumbus-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Büchsenweg,23A,+49 30 4963041,+49 30 4963042,Kolumbus-Grundschule@t-online.de,http://www.kolumbus-schule.eu,2024/25,Primary School,687,338,349,51,42,9,TRUE
12G06,Hausotter-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Hausotterplatz,4,+49 30 4915012,+49 30 4914090,12G06@12G06.schule.berlin.de,https://hausotter-grundschule.de,2024/25,Primary School,566,276,290,43,37,6,TRUE
12G07,Mark-Twain-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Auguste-Viktoria-Allee,95,+49 30 41709571,+49 30 4136830,12G07@12G07.schule.berlin.de,https://www.twainweb.de,2024/25,Primary School,548,263,285,42,35,7,FALSE
12G09,Grundschule an der Peckwisch,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Tornower Weg,26,+49 30 41508006,+49 30 4165114,schulleitung@peckwisch.de,https://www.peckwisch.de,2024/25,Primary School,577,297,280,51,43,8,TRUE
12G10,Peter-Witte-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Wittenau,13437,Rathauspromenade,75,+49 30 4118966,+49 30 4118044,sekretariat@12g10.schule.berlin.de,http://www.peter-witte-schule.de,2024/25,Primary School,412,180,232,31,22,9,FALSE
12G11,Ringelnatz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Wittenau,13437,Wilhelm-Gericke-Straße,7,+49 30 4148700,+49 30 41109614,sekretariat@ringelnatz-grundschule.de,http://www.ringelnatz-grundschule.de/,2024/25,Primary School,386,193,193,31,24,7,FALSE
12G12,Borsigwalder Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Borsigwalde,13509,Miraustraße,100,+49 30 4322051,+49 30 43553587,12G12@12G12.schule.berlin.de,http://borsigwaldergs.de,2024/25,Primary School,535,230,305,35,28,7,FALSE
12G13,Franz-Marc-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Treskowstraße,26,+49 30 4339792,+49 30 43774369,sekretariat@fmg.schule.berlin.de,http://www.fmg-tegel.de,2024/25,Primary School,414,208,206,38,34,4,FALSE
12G14,Alfred-Brehm-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Ascheberger Weg,8A,+49 30 4322408,+49 30 43555187,12G14@12G14.schule.berlin.de,https://www.alfred-brehm-schule.de,2024/25,Primary School,416,206,210,30,25,5,FALSE
12G15,Hoffmann-von-Fallersleben-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13509,Ziekowstraße,80,+49 30 4339343,+49 30 4347855,Sekretariat@hvfg.schule.berlin.de,https://www.grundschule-fallersleben-berlin.de,2024/25,Primary School,459,217,242,37,34,3,FALSE
12G17,Ellef-Ringnes-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Heiligensee,13503,Im Erpelgrund,11,+49 30 417440780,+49 30 41744078155,12G17@12G17.schule.berlin.de,https://www.ellef-ringnes-grundschule.de,2024/25,Primary School,396,198,198,27,23,4,FALSE
12G18,Grundschule am Tegelschen Ort,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13505,Gerlindeweg,11,+49 30 4311786,+49 30 4310058,12G18@12G18.schule.berlin.de,http://www.grundschule-tegelort.de,2024/25,Primary School,395,184,211,28,21,7,FALSE
12G19,Münchhausen-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Waidmannslust,13469,Artemisstraße,22,+49 30 4111630,+49 30 41190956,muenchhausen-gs@web.de,http://www.muenchhausen-grundschule.de,2024/25,Primary School,439,209,230,35,26,9,FALSE
12G20,Grundschule am Vierrutenberg,Grundschule,Public,Grundschule,Reinickendorf,Lübars,13469,Am Freibad,2,+49 30 4026518,+49 30 4029167,12G20@12G20.schule.berlin.de,https://grundschule-am-vierrutenberg.de,2024/25,Primary School,472,217,255,33,27,6,FALSE
12G21,Grundschule am Fließtal,Grundschule,Public,Grundschule,Reinickendorf,Hermsdorf,13467,Seebadstraße,42,+49 30 4045827,+49 30 4044065,12G21@fliesstal.schule.berlin.de,https://www.grundschule-am-fliesstal.de,2024/25,Primary School,424,212,212,37,30,7,FALSE
12G22,Gustav-Dreyer-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Hermsdorf,13467,Freiherr-vom-Stein-Straße,31,+49 30 4050860,+49 30 40508620,12G22@12G22.schule.berlin.de,https://www.gustav-dreyer-schule.com,2024/25,Primary School,503,254,249,33,28,5,FALSE
12G23,Victor-Gollancz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Frohnau,13465,Gollanczstraße,18,+49 30 4014659,+49 30 4061573,schule@gollancz.de,,2024/25,Primary School,491,227,264,42,35,7,FALSE
12G24,Renée-Sintenis-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Frohnau,13465,Laurinsteig,39,+49 30 40605910,+49 30 406059199,sekretariat@rsg.schule.berlin.de,http://www.Renee-Sintenis-Grundschule.de,2024/25,Primary School,422,209,213,29,26,3,FALSE
12G26,Märkische Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Dannenwalder Weg,163,+49 30 4165057,+49 30 41713122,12G26@12G26.schule.berlin.de,http://www.staatliche-europa-schule.de,2024/25,Primary School,470,227,243,43,34,9,FALSE
12G27,Chamisso-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,27,+49 30 40716257,+49 30 4152050,12G27@12G27.schule.berlin.de,https://www.chamisso-grundschule.com,2024/25,Primary School,509,242,267,45,40,5,TRUE
12G28,Grundschule in den Rollbergen,Grundschule,Public,Grundschule,Reinickendorf,Waidmannslust,13469,Waldshuter Zeile,6,+49 30 4023059,+49 30 4029742,Sekretariat@rollberge.schule.berlin.de,http://www.rollberge.de,2024/25,Primary School,384,187,197,39,31,8,TRUE
12G29,Hermann-Schulz-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Kienhorststraße,67,+49 30 4132008,+49 30 41713958,12G29@12G29.schule.berlin.de,http://www.hermann-schulz-grundschule.de,2024/25,Primary School,425,189,236,38,28,10,TRUE
12G30,Reineke-Fuchs-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13403,Foxweg,15,+49 30 4132055,+49 30 4135688,12G30@12G30.schule.berlin.de,http://www.reineke-fuchs-grundschule.de,2024/25,Primary School,462,239,223,39,36,3,TRUE
12G32,Charlie-Chaplin-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13439,Wilhelmsruher Damm,90,+49 30 4167676,+49 30 40716619,12G32@12G32.schule.berlin.de,https://www.charlie-chaplin-grundschule.com,2024/25,Primary School,436,199,237,38,29,9,FALSE
12G33,Lauterbach-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,41,+49 30 4021088,+49 30 4022642,sek.12G33@lauterbach.schule.berlin.de,http://www.lauterbach-schule.de,2024/25,Primary School,504,248,256,43,34,9,TRUE
12G34,Otfried-Preußler-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Heiligensee,13503,Schulzendorfer Straße,99,+49 30 43660380,+49 30 436603810,sekretariat@ops.schule.berlin.de,https://www.ops-berlin.de,2024/25,Primary School,659,300,359,55,49,6,FALSE
12K01,Julius-Leber-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Tegel,13507,Treskowstraße,26,+49 30 43557090,+49 30 43557099,12K01@12K01.schule.berlin.de,https://www.jls-berlin.de,2024/25,Integrated Secondary School,409,151,258,39,27,12,FALSE
12K02,Bettina-von-Arnim-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Märkisches Viertel,13435,Senftenberger Ring,49,+49 30 403050,+49 30 40305199,12K02@12K02.schule.berlin.de,https://www.bettina-schule.de,2024/25,Integrated Secondary School,1235,727,508,135,84,51,FALSE
12K03,Max-Beckmann-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13403,Auguste-Viktoria-Allee,37,+49 30 4134081,+49 30 4135164,schulleitung@m-b-o.net,http://www.m-b-o.net,2024/25,Integrated Secondary School,1029,574,455,99,62,37,FALSE
12K04,Paul-Löbe-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13407,Lindauer Allee,23,+49 30 4957026,+49 30 49875423,12K04@12K04.schule.berlin.de,https://www.paul-loebe-schule.de,2024/25,Integrated Secondary School,609,254,355,77,49,28,TRUE
12K05,Gustav-Freytag-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Reinickendorf,13409,Breitkopfstraße,66,+49 30 4958031,+49 30 49873287,12K05@12K05.schule.berlin.de,https://www.gustav-freytag-schule.berlin,2024/25,Integrated Secondary School,458,215,243,45,26,19,TRUE
12K06,Benjamin-Franklin-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Borsigwalde,13509,Sommerfelder Straße,5,+49 30 43983810,+49 30 439838181,info@benjamin-franklin-schule.eu,https://benjamin-franklin-schule.de,2024/25,Integrated Secondary School,455,199,256,48,30,18,FALSE
12K07,Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Wittenau,13437,Alt-Wittenau,8,+49 30 41109152,+49 30 40999365,sekretariat@12K07.schule.berlin.de,https://www.jks.berlin,2024/25,Integrated Secondary School,551,234,317,60,34,26,TRUE
12K09,Carl-Benz-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Hermsdorf,13467,Heidenheimer Straße,53,+49 30 9029480000,+49 30 9029480099,12K09@12K09.schule.berlin.de,http://www.carl-benz-oberschule.de,2024/25,Integrated Secondary School,432,159,273,46,30,16,FALSE
12K10,Carl-Bosch-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Hermsdorf,13467,Frohnauer Straße,74,+49 30 40584149,+49 30 40584151,12K10@12K10.schule.berlin.de,https://www.carlbosch.de,2024/25,Integrated Secondary School,407,163,244,40,22,18,FALSE
12K11,Albrecht-Haushofer-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Reinickendorf,Heiligensee,13503,Kurzebracker Weg,40,+49 30 4319072,+49 30 4361447,12K11@12K11.schule.berlin.de,https://www.albrecht-haushofer-schule.de,2024/25,Integrated Secondary School,525,210,315,51,30,21,TRUE
12K12,Campus Hannah Höch (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Reinickendorf,Märkisches Viertel,13435,Finsterwalder Straße,52,+49 30 40899960,+49 30 408999666,12K12@12K12.schule.berlin.de,https://www.campus-hannah-hoech.de,2024/25,Integrated Secondary School,703,334,369,72,51,21,TRUE
12P02,Waldorfschule Märkisches Viertel Berlin,Freie Waldorfschule,Private,Privatschule,Reinickendorf,Märkisches Viertel,13439,Treuenbrietzener Straße,28,+49 30 4072830,+49 30 40728326,info@waldorfschule-mv.de,https://www.waldorfschule-mv.de,2024/25,Private School,,,,,,,FALSE
12P03,Evangelische Schule Frohnau,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Frohnau,13465,Benediktinerstraße,11,+49 30 509305310,+49 30 509305311,sekretariat@ev-frohnau.de,http://www.ev-frohnau.de,2024/25,Private School,,,,,,,FALSE
12P04,Katholische Schule Salvator,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Fürst-Bismarck-Straße,8,+49 30 4111198,+49 30 40910070,"sekretariat@kss.schulerzbistum.de, sekretariat@kss-gs.schulerzbistum.de",https://salvator.net,2024/25,Private School,,,,,,,FALSE
12P06,Elisabethstift-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Hermsdorf,13467,Falkentaler Steig,10,+49 30 688343870,+49 30 688343871,michael.winter@elisabethstift-berlin.de,http://www.elisabethstift-schule.de,2024/25,Private School,,,,,,,FALSE
12P07,Private Goethe-Schulen,Kombinierte allgemein bildende Schule,Private,Privatschule,Reinickendorf,Wittenau,13435,Wittenauer Straße,112,+49 30 40399849,+49 30 40395426,sekretariatgoetheschulenberlin@gmail.com,http://goethe-grundschule.bifiz.de,2024/25,Private School,,,,,,,FALSE
12P10,Demokratische Schule X (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Heiligensee,13503,Ruppiner Chaussee,209,+49 30 60922621,+49 30,info@demokratische-schule-x.de,https://www.demokratische-schule-x.de,2024/25,Private School,,,,,,,FALSE
12P11,Alternativschule Berlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Bondickstraße,8,+49 30 4174860,+49 30 417486150,info@alternativschule-berlin.de,https://www.alternativschule-berlin.de,2024/25,Private School,,,,,,,FALSE
12P13,Euro Akademie Berlin,Kombinierte berufliche Schule,Private,Privatschule,Reinickendorf,Tegel,13507,Berliner Straße,66,+49 30 43557030,+49 30 43557059,berlin@euroakademie.de,https://www.euroakademie.de/standorte/berlin.html,2024/25,Private School,,,,,,,FALSE
12P14,Montessori Campus am Tegeler Forst,Integrierte Sekundarschule,Private,Privatschule,Reinickendorf,Tegel,13507,Gabrielenstraße,12,+49 30 68405070,+49 30 68405071,sekretariat@montessori-tegel.de,https://montessori-tegel.de,2024/25,Private School,,,,,,,FALSE
12P15,EJF - Fachschule für soziale Berufe,Fachschule,Private,Privatschule,Reinickendorf,Heiligensee,13503,Keilerstraße,17A,+49 30 4306710,+49 30 4306713,info-fachschule@ejf.de,https://www.ejf.de,2024/25,Private School,,,,,,,FALSE
12P19,APEGO-Schule Berlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Reinickendorf,Waidmannslust,13469,Dianastraße,44,+49 30 27498477,+49 30,office@apego-schule.de,https://apego-schule.de,2024/25,Private School,,,,,,,FALSE
